"Plot Title: LSLE"
"#","Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 20370964_duplicate_duplicate, SEN S/N: 20370964)","High Range, μS/cm (LGR S/N: 20370964_duplicate_duplicate, SEN S/N: 20370964)","Temp, °C (LGR S/N: 20370964_duplicate_duplicate, SEN S/N: 20370964)","Coupler Detached (LGR S/N: 20370964)","Coupler Attached (LGR S/N: 20370964)","Stopped (LGR S/N: 20370964)","End Of File (LGR S/N: 20370964)","Coupler Detached (LGR S/N: 20370964)","Coupler Attached (LGR S/N: 20370964)","Stopped (LGR S/N: 20370964)","End Of File (LGR S/N: 20370964)"
3070,09/11/18 09:25:20 AM,3150.9,3216.2,21.41,,,,,,,,
3071,09/11/18 09:55:20 AM,3150.9,3216.2,21.40,,,,,,,,
3072,09/11/18 10:25:20 AM,3150.9,3216.2,21.41,,,,,,,,
3073,09/11/18 10:55:20 AM,3149.7,3214.4,21.40,,,,,,,,
3074,09/11/18 11:25:20 AM,3148.0,3212.6,21.40,,,,,,,,
3075,09/11/18 11:55:20 AM,3146.3,3211.4,21.40,,,,,,,,
3076,09/11/18 12:25:20 PM,3146.3,3212.6,21.38,,,,,,,,
3077,09/11/18 12:55:20 PM,3148.0,3212.0,21.38,,,,,,,,
3078,09/11/18 01:25:20 PM,3148.0,3212.6,21.37,,,,,,,,
3079,09/11/18 01:55:20 PM,3148.0,3213.2,21.37,,,,,,,,
3080,09/11/18 02:25:20 PM,3149.2,3215.0,21.37,,,,,,,,
3081,09/11/18 02:55:20 PM,3152.0,3216.2,21.37,,,,,,,,
3082,09/11/18 03:25:20 PM,3152.0,3218.1,21.36,,,,,,,,
3083,09/11/18 03:55:20 PM,3154.9,3221.1,21.36,,,,,,,,
3084,09/11/18 04:25:20 PM,3157.8,3223.5,21.35,,,,,,,,
3085,09/11/18 04:55:20 PM,3159.6,3225.9,21.35,,,,,,,,
3086,09/11/18 05:25:20 PM,3162.4,3227.7,21.35,,,,,,,,
3087,09/11/18 05:55:20 PM,3164.8,3230.7,21.35,,,,,,,,
3088,09/11/18 06:25:20 PM,3166.5,3233.1,21.34,,,,,,,,
3089,09/11/18 06:55:20 PM,3169.4,3235.5,21.34,,,,,,,,
3090,09/11/18 07:25:20 PM,3171.1,3237.9,21.34,,,,,,,,
3091,09/11/18 07:55:20 PM,3174.0,3239.8,21.34,,,,,,,,
3092,09/11/18 08:25:20 PM,3176.3,3242.2,21.34,,,,,,,,
3093,09/11/18 08:55:20 PM,3178.1,3245.2,21.33,,,,,,,,
3094,09/11/18 09:25:20 PM,3179.8,3246.4,21.33,,,,,,,,
3095,09/11/18 09:55:20 PM,3182.7,3248.8,21.34,,,,,,,,
3096,09/11/18 10:25:20 PM,3185.6,3250.6,21.33,,,,,,,,
3097,09/11/18 10:55:20 PM,3186.7,3253.0,21.33,,,,,,,,
3098,09/11/18 11:25:20 PM,3187.9,3254.8,21.33,,,,,,,,
3099,09/11/18 11:55:20 PM,3190.8,3257.8,21.33,,,,,,,,
3100,09/12/18 12:25:20 AM,3193.7,3260.3,21.33,,,,,,,,
3101,09/12/18 12:55:20 AM,3197.2,3264.5,21.31,,,,,,,,
3102,09/12/18 01:25:20 AM,3203.0,3269.9,21.33,,,,,,,,
3103,09/12/18 01:55:20 AM,3205.9,3272.9,21.33,,,,,,,,
3104,09/12/18 02:25:20 AM,3208.8,3276.5,21.33,,,,,,,,
3105,09/12/18 02:55:20 AM,3211.7,3279.0,21.31,,,,,,,,
3106,09/12/18 03:25:20 AM,3214.6,3280.8,21.33,,,,,,,,
3107,09/12/18 03:55:20 AM,3219.2,3286.2,21.33,,,,,,,,
3108,09/12/18 04:25:20 AM,3221.5,3289.2,21.33,,,,,,,,
3109,09/12/18 04:55:20 AM,3224.4,3292.2,21.33,,,,,,,,
3110,09/12/18 05:25:20 AM,3227.9,3294.6,21.33,,,,,,,,
3111,09/12/18 05:55:20 AM,3230.2,3297.7,21.33,,,,,,,,
3112,09/12/18 06:25:20 AM,3232.6,3300.1,21.33,,,,,,,,
3113,09/12/18 06:55:20 AM,3232.0,3300.7,21.33,,,,,,,,
3114,09/12/18 07:25:20 AM,3234.9,3302.5,21.33,,,,,,,,
3115,09/12/18 07:55:20 AM,3236.6,3304.3,21.33,,,,,,,,
3116,09/12/18 08:25:20 AM,3238.4,3307.3,21.33,,,,,,,,
3117,09/12/18 08:55:20 AM,3242.4,3310.3,21.33,,,,,,,,
3118,09/12/18 09:25:20 AM,3243.6,3312.8,21.34,,,,,,,,
3119,09/12/18 09:55:20 AM,3245.3,3314.6,21.33,,,,,,,,
3120,09/12/18 10:25:20 AM,3247.1,3315.2,21.34,,,,,,,,
3121,09/12/18 10:55:20 AM,3248.3,3316.4,21.33,,,,,,,,
3122,09/12/18 11:25:20 AM,3251.2,3319.4,21.34,,,,,,,,
3123,09/12/18 11:55:20 AM,3254.6,3322.4,21.34,,,,,,,,
3124,09/12/18 12:25:20 PM,3255.8,3324.8,21.34,,,,,,,,
3125,09/12/18 12:55:20 PM,3257.6,3325.4,21.33,,,,,,,,
3126,09/12/18 01:25:20 PM,3258.7,3328.5,21.33,,,,,,,,
3127,09/12/18 01:55:20 PM,3259.9,3330.3,21.34,,,,,,,,
3128,09/12/18 02:25:20 PM,3264.5,3333.9,21.34,,,,,,,,
3129,09/12/18 02:55:20 PM,3269.2,3338.7,21.34,,,,,,,,
3130,09/12/18 03:25:20 PM,3272.1,3341.1,21.34,,,,,,,,
3131,09/12/18 03:55:20 PM,3273.9,3345.4,21.33,,,,,,,,
3132,09/12/18 04:25:20 PM,3277.9,3347.8,21.33,,,,,,,,
3133,09/12/18 04:55:20 PM,3282.6,3353.2,21.33,,,,,,,,
3134,09/12/18 05:25:20 PM,3289.0,3358.1,21.34,,,,,,,,
3135,09/12/18 05:55:20 PM,3290.2,3359.9,21.33,,,,,,,,
3136,09/12/18 06:25:20 PM,3291.9,3359.9,21.34,,,,,,,,
3137,09/12/18 06:55:20 PM,3290.2,3360.5,21.34,,,,,,,,
3138,09/12/18 07:25:20 PM,3291.9,3362.3,21.34,,,,,,,,
3139,09/12/18 07:55:20 PM,3291.9,3362.9,21.34,,,,,,,,
3140,09/12/18 08:25:20 PM,3293.1,3364.1,21.34,,,,,,,,
3141,09/12/18 08:55:20 PM,3293.1,3365.3,21.34,,,,,,,,
3142,09/12/18 09:25:20 PM,3294.8,3366.5,21.34,,,,,,,,
3143,09/12/18 09:55:20 PM,3294.8,3367.7,21.35,,,,,,,,
3144,09/12/18 10:25:20 PM,3296.0,3367.1,21.35,,,,,,,,
3145,09/12/18 10:55:20 PM,3296.0,3368.9,21.35,,,,,,,,
3146,09/12/18 11:25:20 PM,3297.8,3370.1,21.36,,,,,,,,
3147,09/12/18 11:55:20 PM,3297.8,3370.7,21.36,,,,,,,,
3148,09/13/18 12:25:20 AM,3300.7,3372.6,21.37,,,,,,,,
3149,09/13/18 12:55:20 AM,3302.4,3373.2,21.38,,,,,,,,
3150,09/13/18 01:25:20 AM,3303.6,3375.6,21.38,,,,,,,,
3151,09/13/18 01:55:20 AM,3305.3,3377.4,21.40,,,,,,,,
3152,09/13/18 02:25:20 AM,3305.3,3378.0,21.40,,,,,,,,
3153,09/13/18 02:55:20 AM,3306.5,3380.4,21.41,,,,,,,,
3154,09/13/18 03:25:20 AM,3309.4,3380.4,21.42,,,,,,,,
3155,09/13/18 03:55:20 AM,3309.4,3382.8,21.42,,,,,,,,
3156,09/13/18 04:25:20 AM,3312.4,3385.3,21.43,,,,,,,,
3157,09/13/18 04:55:20 AM,3315.9,3388.3,21.44,,,,,,,,
3158,09/13/18 05:25:20 AM,3318.8,3390.7,21.44,,,,,,,,
3159,09/13/18 05:55:20 AM,3320.5,3393.7,21.44,,,,,,,,
3160,09/13/18 06:25:20 AM,3323.5,3395.5,21.45,,,,,,,,
3161,09/13/18 06:55:20 AM,3326.4,3399.8,21.47,,,,,,,,
3162,09/13/18 07:25:20 AM,3329.3,3402.8,21.47,,,,,,,,
3163,09/13/18 07:55:20 AM,3330.5,3405.2,21.48,,,,,,,,
3164,09/13/18 08:25:20 AM,3334.0,3407.6,21.48,,,,,,,,
3165,09/13/18 08:55:20 AM,3336.9,3409.4,21.49,,,,,,,,
3166,09/13/18 09:25:20 AM,3336.9,3410.6,21.49,,,,,,,,
3167,09/13/18 09:55:20 AM,3338.7,3411.3,21.50,,,,,,,,
3168,09/13/18 10:25:20 AM,3340.4,3412.5,21.51,,,,,,,,
3169,09/13/18 10:55:20 AM,3340.4,3413.7,21.51,,,,,,,,
3170,09/13/18 11:25:20 AM,3340.4,3414.3,21.51,,,,,,,,
3171,09/13/18 11:55:20 AM,3343.3,3416.7,21.52,,,,,,,,
3172,09/13/18 12:25:20 PM,3343.3,3417.9,21.52,,,,,,,,
3173,09/13/18 12:55:20 PM,3345.1,3419.1,21.52,,,,,,,,
3174,09/13/18 01:25:20 PM,3344.5,3420.9,21.53,,,,,,,,
3175,09/13/18 01:55:20 PM,3348.0,3422.7,21.53,,,,,,,,
3176,09/13/18 02:21:37 PM,,,,,Logged,,,,,,
3177,09/13/18 02:21:47 PM,,,,,,Logged,Logged,,,,
