"Plot Title: MSLE"
"#","Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 20370967_duplicate_duplicate_duplicate_duplicate_duplicate, SEN S/N: 20370967)","High Range, μS/cm (LGR S/N: 20370967_duplicate_duplicate_duplicate_duplicate_duplicate, SEN S/N: 20370967)","Temp, °F (LGR S/N: 20370967_duplicate_duplicate_duplicate_duplicate_duplicate, SEN S/N: 20370967)","Coupler Detached (LGR S/N: 20370967)","Coupler Attached (LGR S/N: 20370967)","Stopped (LGR S/N: 20370967)","End Of File (LGR S/N: 20370967)","Coupler Detached (LGR S/N: 20370967)","Coupler Attached (LGR S/N: 20370967)","Stopped (LGR S/N: 20370967)","End Of File (LGR S/N: 20370967)","Coupler Detached (LGR S/N: 20370967)","Coupler Attached (LGR S/N: 20370967)","Stopped (LGR S/N: 20370967)","End Of File (LGR S/N: 20370967)","Coupler Detached (LGR S/N: 20370967)","Coupler Attached (LGR S/N: 20370967)","Stopped (LGR S/N: 20370967)","End Of File (LGR S/N: 20370967)","Coupler Detached (LGR S/N: 20370967)","Coupler Attached (LGR S/N: 20370967)","Stopped (LGR S/N: 20370967)","End Of File (LGR S/N: 20370967)","Coupler Detached (LGR S/N: 20370967)","Coupler Attached (LGR S/N: 20370967)","Stopped (LGR S/N: 20370967)","End Of File (LGR S/N: 20370967)"
10104,06/05/19 05:25:52 PM,2058.4,2048.4,61.95,,,,,,,,,,,,,,,,,,,,,,,,
10105,06/05/19 05:55:52 PM,2057.4,2047.8,61.95,,,,,,,,,,,,,,,,,,,,,,,,
10106,06/05/19 06:25:52 PM,2056.8,2047.2,61.93,,,,,,,,,,,,,,,,,,,,,,,,
10107,06/05/19 06:55:52 PM,2056.8,2046.7,61.93,,,,,,,,,,,,,,,,,,,,,,,,
10108,06/05/19 07:25:52 PM,2055.7,2047.2,61.92,,,,,,,,,,,,,,,,,,,,,,,,
10109,06/05/19 07:55:52 PM,2056.3,2046.7,61.92,,,,,,,,,,,,,,,,,,,,,,,,
10110,06/05/19 08:25:52 PM,2056.3,2046.7,61.93,,,,,,,,,,,,,,,,,,,,,,,,
10111,06/05/19 08:55:52 PM,2056.3,2046.7,61.92,,,,,,,,,,,,,,,,,,,,,,,,
10112,06/05/19 09:25:52 PM,2055.7,2046.1,61.92,,,,,,,,,,,,,,,,,,,,,,,,
10113,06/05/19 09:55:52 PM,2055.7,2046.1,61.90,,,,,,,,,,,,,,,,,,,,,,,,
10114,06/05/19 10:25:52 PM,2055.2,2045.5,61.90,,,,,,,,,,,,,,,,,,,,,,,,
10115,06/05/19 10:55:52 PM,2054.6,2045.5,61.90,,,,,,,,,,,,,,,,,,,,,,,,
10116,06/05/19 11:25:52 PM,2055.2,2045.5,61.90,,,,,,,,,,,,,,,,,,,,,,,,
10117,06/05/19 11:55:52 PM,2055.2,2044.9,61.90,,,,,,,,,,,,,,,,,,,,,,,,
10118,06/06/19 12:25:52 AM,2055.2,2045.5,61.90,,,,,,,,,,,,,,,,,,,,,,,,
10119,06/06/19 12:55:52 AM,2055.2,2044.9,61.90,,,,,,,,,,,,,,,,,,,,,,,,
10120,06/06/19 01:25:52 AM,2054.1,2044.3,61.90,,,,,,,,,,,,,,,,,,,,,,,,
10121,06/06/19 01:55:52 AM,2054.6,2044.9,61.90,,,,,,,,,,,,,,,,,,,,,,,,
10122,06/06/19 02:25:52 AM,2054.1,2044.3,61.90,,,,,,,,,,,,,,,,,,,,,,,,
10123,06/06/19 02:55:52 AM,2054.1,2044.9,61.90,,,,,,,,,,,,,,,,,,,,,,,,
10124,06/06/19 03:25:52 AM,2054.1,2043.8,61.90,,,,,,,,,,,,,,,,,,,,,,,,
10125,06/06/19 03:55:52 AM,2054.1,2044.3,61.90,,,,,,,,,,,,,,,,,,,,,,,,
10126,06/06/19 04:25:52 AM,2054.1,2044.3,61.90,,,,,,,,,,,,,,,,,,,,,,,,
10127,06/06/19 04:55:52 AM,2054.1,2044.3,61.90,,,,,,,,,,,,,,,,,,,,,,,,
10128,06/06/19 05:25:52 AM,2054.1,2044.3,61.90,,,,,,,,,,,,,,,,,,,,,,,,
10129,06/06/19 05:55:52 AM,2054.1,2044.3,61.92,,,,,,,,,,,,,,,,,,,,,,,,
10130,06/06/19 06:25:52 AM,2053.5,2044.3,61.92,,,,,,,,,,,,,,,,,,,,,,,,
10131,06/06/19 06:55:52 AM,2054.1,2044.3,61.90,,,,,,,,,,,,,,,,,,,,,,,,
10132,06/06/19 07:25:52 AM,2054.1,2043.8,61.90,,,,,,,,,,,,,,,,,,,,,,,,
10133,06/06/19 07:55:52 AM,2053.5,2043.8,61.92,,,,,,,,,,,,,,,,,,,,,,,,
10134,06/06/19 08:25:52 AM,2054.1,2043.8,61.92,,,,,,,,,,,,,,,,,,,,,,,,
10135,06/06/19 08:55:52 AM,2054.1,2043.8,61.92,,,,,,,,,,,,,,,,,,,,,,,,
10136,06/06/19 09:25:52 AM,2053.5,2044.3,61.92,,,,,,,,,,,,,,,,,,,,,,,,
10137,06/06/19 09:55:52 AM,2054.1,2043.8,61.92,,,,,,,,,,,,,,,,,,,,,,,,
10138,06/06/19 10:25:52 AM,2054.1,2043.8,61.95,,,,,,,,,,,,,,,,,,,,,,,,
10139,06/06/19 10:55:52 AM,2054.1,2044.3,61.93,,,,,,,,,,,,,,,,,,,,,,,,
10140,06/06/19 11:25:52 AM,2054.1,2043.8,61.95,,,,,,,,,,,,,,,,,,,,,,,,
10141,06/06/19 11:55:52 AM,2054.1,2044.3,61.93,,,,,,,,,,,,,,,,,,,,,,,,
10142,06/06/19 12:25:52 PM,2054.6,2044.3,61.95,,,,,,,,,,,,,,,,,,,,,,,,
10143,06/06/19 12:55:52 PM,2054.1,2043.8,61.95,,,,,,,,,,,,,,,,,,,,,,,,
10144,06/06/19 01:25:52 PM,2054.1,2044.9,61.97,,,,,,,,,,,,,,,,,,,,,,,,
10145,06/06/19 01:55:52 PM,2054.1,2044.3,61.97,,,,,,,,,,,,,,,,,,,,,,,,
10146,06/06/19 02:25:52 PM,2054.1,2044.3,62.01,,,,,,,,,,,,,,,,,,,,,,,,
10147,06/06/19 02:55:52 PM,2054.1,2044.3,61.97,,,,,,,,,,,,,,,,,,,,,,,,
10148,06/06/19 03:25:52 PM,2054.1,2044.9,61.97,,,,,,,,,,,,,,,,,,,,,,,,
10149,06/06/19 03:55:52 PM,2054.1,2044.9,62.01,,,,,,,,,,,,,,,,,,,,,,,,
10150,06/06/19 04:25:52 PM,2053.5,2044.3,62.02,,,,,,,,,,,,,,,,,,,,,,,,
10151,06/06/19 04:55:52 PM,2054.6,2043.8,62.01,,,,,,,,,,,,,,,,,,,,,,,,
10152,06/06/19 05:25:52 PM,2053.0,2043.8,62.02,,,,,,,,,,,,,,,,,,,,,,,,
10153,06/06/19 05:55:52 PM,2054.1,2044.3,62.02,,,,,,,,,,,,,,,,,,,,,,,,
10154,06/06/19 06:25:52 PM,2054.1,2044.3,62.02,,,,,,,,,,,,,,,,,,,,,,,,
10155,06/06/19 06:55:52 PM,2054.1,2043.8,62.02,,,,,,,,,,,,,,,,,,,,,,,,
10156,06/06/19 07:25:52 PM,2054.1,2043.8,62.04,,,,,,,,,,,,,,,,,,,,,,,,
10157,06/06/19 07:55:52 PM,2054.1,2044.9,62.04,,,,,,,,,,,,,,,,,,,,,,,,
10158,06/06/19 08:25:52 PM,2054.6,2044.9,62.06,,,,,,,,,,,,,,,,,,,,,,,,
10159,06/06/19 08:55:52 PM,2054.1,2044.3,62.06,,,,,,,,,,,,,,,,,,,,,,,,
10160,06/06/19 09:25:52 PM,2054.6,2044.3,62.06,,,,,,,,,,,,,,,,,,,,,,,,
10161,06/06/19 09:55:52 PM,2054.6,2044.9,62.06,,,,,,,,,,,,,,,,,,,,,,,,
10162,06/06/19 10:25:52 PM,2054.6,2044.9,62.08,,,,,,,,,,,,,,,,,,,,,,,,
10163,06/06/19 10:55:52 PM,2054.1,2044.9,62.10,,,,,,,,,,,,,,,,,,,,,,,,
10164,06/06/19 11:25:52 PM,2054.1,2044.3,62.10,,,,,,,,,,,,,,,,,,,,,,,,
10165,06/06/19 11:55:52 PM,2054.6,2044.9,62.10,,,,,,,,,,,,,,,,,,,,,,,,
10166,06/07/19 12:25:52 AM,2054.1,2044.9,62.13,,,,,,,,,,,,,,,,,,,,,,,,
10167,06/07/19 12:55:52 AM,2054.1,2045.5,62.13,,,,,,,,,,,,,,,,,,,,,,,,
10168,06/07/19 01:25:52 AM,2054.6,2044.9,62.13,,,,,,,,,,,,,,,,,,,,,,,,
10169,06/07/19 01:55:52 AM,2054.6,2044.9,62.15,,,,,,,,,,,,,,,,,,,,,,,,
10170,06/07/19 02:25:52 AM,2055.2,2045.5,62.15,,,,,,,,,,,,,,,,,,,,,,,,
10171,06/07/19 02:55:52 AM,2055.2,2045.5,62.17,,,,,,,,,,,,,,,,,,,,,,,,
10172,06/07/19 03:25:52 AM,2055.7,2045.5,62.15,,,,,,,,,,,,,,,,,,,,,,,,
10173,06/07/19 03:55:52 AM,2055.7,2045.5,62.17,,,,,,,,,,,,,,,,,,,,,,,,
10174,06/07/19 04:25:52 AM,2056.3,2045.5,62.19,,,,,,,,,,,,,,,,,,,,,,,,
10175,06/07/19 04:55:52 AM,2055.2,2046.7,62.19,,,,,,,,,,,,,,,,,,,,,,,,
10176,06/07/19 05:25:52 AM,2056.3,2046.7,62.20,,,,,,,,,,,,,,,,,,,,,,,,
10177,06/07/19 05:55:52 AM,2055.7,2046.7,62.20,,,,,,,,,,,,,,,,,,,,,,,,
10178,06/07/19 06:25:52 AM,2056.8,2046.7,62.22,,,,,,,,,,,,,,,,,,,,,,,,
10179,06/07/19 06:55:52 AM,2056.8,2047.2,62.22,,,,,,,,,,,,,,,,,,,,,,,,
10180,06/07/19 07:25:52 AM,2056.3,2047.2,62.26,,,,,,,,,,,,,,,,,,,,,,,,
10181,06/07/19 07:55:52 AM,2056.3,2047.2,62.26,,,,,,,,,,,,,,,,,,,,,,,,
10182,06/07/19 08:25:52 AM,2056.8,2047.2,62.26,,,,,,,,,,,,,,,,,,,,,,,,
10183,06/07/19 08:55:52 AM,2056.3,2047.2,62.28,,,,,,,,,,,,,,,,,,,,,,,,
10184,06/07/19 09:25:52 AM,2057.4,2047.8,62.29,,,,,,,,,,,,,,,,,,,,,,,,
10185,06/07/19 09:55:52 AM,2057.9,2047.2,62.29,,,,,,,,,,,,,,,,,,,,,,,,
10186,06/07/19 10:25:52 AM,2056.8,2047.2,62.29,,,,,,,,,,,,,,,,,,,,,,,,
10187,06/07/19 10:55:52 AM,2057.9,2047.8,62.31,,,,,,,,,,,,,,,,,,,,,,,,
10188,06/07/19 11:25:52 AM,2057.4,2048.4,62.31,,,,,,,,,,,,,,,,,,,,,,,,
10189,06/07/19 11:55:52 AM,2059.0,2047.8,62.33,,,,,,,,,,,,,,,,,,,,,,,,
10190,06/07/19 12:25:52 PM,2057.9,2048.4,62.33,,,,,,,,,,,,,,,,,,,,,,,,
10191,06/07/19 12:55:52 PM,2059.0,2048.4,62.35,,,,,,,,,,,,,,,,,,,,,,,,
10192,06/07/19 01:25:52 PM,2057.9,2049.0,62.35,,,,,,,,,,,,,,,,,,,,,,,,
10193,06/07/19 01:55:52 PM,2059.0,2049.0,62.37,,,,,,,,,,,,,,,,,,,,,,,,
10194,06/07/19 02:25:52 PM,2059.0,2049.0,62.37,,,,,,,,,,,,,,,,,,,,,,,,
10195,06/07/19 02:55:52 PM,2059.0,2049.0,62.40,,,,,,,,,,,,,,,,,,,,,,,,
10196,06/07/19 03:25:52 PM,2059.0,2049.0,62.40,,,,,,,,,,,,,,,,,,,,,,,,
10197,06/07/19 03:55:52 PM,2059.5,2049.0,62.42,,,,,,,,,,,,,,,,,,,,,,,,
10198,06/07/19 04:25:52 PM,2059.0,2049.0,62.42,,,,,,,,,,,,,,,,,,,,,,,,
10199,06/07/19 04:55:52 PM,2059.5,2049.0,62.44,,,,,,,,,,,,,,,,,,,,,,,,
10200,06/07/19 05:25:52 PM,2059.0,2049.0,62.44,,,,,,,,,,,,,,,,,,,,,,,,
10201,06/07/19 05:55:52 PM,2059.5,2049.5,62.44,,,,,,,,,,,,,,,,,,,,,,,,
10202,06/07/19 06:25:52 PM,2059.5,2050.1,62.46,,,,,,,,,,,,,,,,,,,,,,,,
10203,06/07/19 06:55:52 PM,2060.1,2049.5,62.47,,,,,,,,,,,,,,,,,,,,,,,,
10204,06/07/19 07:25:52 PM,2060.1,2050.1,62.47,,,,,,,,,,,,,,,,,,,,,,,,
10205,06/07/19 07:55:52 PM,2059.5,2050.7,62.49,,,,,,,,,,,,,,,,,,,,,,,,
10206,06/07/19 08:25:52 PM,2060.1,2050.7,62.47,,,,,,,,,,,,,,,,,,,,,,,,
10207,06/07/19 08:55:52 PM,2060.6,2050.7,62.49,,,,,,,,,,,,,,,,,,,,,,,,
10208,06/07/19 09:25:52 PM,2060.1,2049.5,62.53,,,,,,,,,,,,,,,,,,,,,,,,
10209,06/07/19 09:55:52 PM,2060.6,2050.7,62.53,,,,,,,,,,,,,,,,,,,,,,,,
10210,06/07/19 10:25:52 PM,2060.6,2050.7,62.53,,,,,,,,,,,,,,,,,,,,,,,,
10211,06/07/19 10:55:52 PM,2060.6,2050.7,62.53,,,,,,,,,,,,,,,,,,,,,,,,
10212,06/07/19 11:25:52 PM,2060.6,2050.7,62.55,,,,,,,,,,,,,,,,,,,,,,,,
10213,06/07/19 11:55:52 PM,2060.6,2050.7,62.56,,,,,,,,,,,,,,,,,,,,,,,,
10214,06/08/19 12:25:52 AM,2060.6,2050.7,62.56,,,,,,,,,,,,,,,,,,,,,,,,
10215,06/08/19 12:55:52 AM,2060.6,2050.7,62.58,,,,,,,,,,,,,,,,,,,,,,,,
10216,06/08/19 01:25:52 AM,2060.6,2050.7,62.58,,,,,,,,,,,,,,,,,,,,,,,,
10217,06/08/19 01:55:52 AM,2060.6,2050.7,62.58,,,,,,,,,,,,,,,,,,,,,,,,
10218,06/08/19 02:25:52 AM,2061.2,2051.3,62.58,,,,,,,,,,,,,,,,,,,,,,,,
10219,06/08/19 02:55:52 AM,2060.6,2051.3,62.60,,,,,,,,,,,,,,,,,,,,,,,,
10220,06/08/19 03:25:52 AM,2060.6,2050.7,62.60,,,,,,,,,,,,,,,,,,,,,,,,
10221,06/08/19 03:55:52 AM,2061.7,2051.8,62.60,,,,,,,,,,,,,,,,,,,,,,,,
10222,06/08/19 04:25:52 AM,2061.7,2051.8,62.62,,,,,,,,,,,,,,,,,,,,,,,,
10223,06/08/19 04:55:52 AM,2061.7,2051.3,62.62,,,,,,,,,,,,,,,,,,,,,,,,
10224,06/08/19 05:25:52 AM,2061.2,2051.8,62.65,,,,,,,,,,,,,,,,,,,,,,,,
10225,06/08/19 05:55:52 AM,2061.7,2050.7,62.65,,,,,,,,,,,,,,,,,,,,,,,,
10226,06/08/19 06:25:52 AM,2061.2,2051.8,62.65,,,,,,,,,,,,,,,,,,,,,,,,
10227,06/08/19 06:55:52 AM,2061.2,2051.8,62.67,,,,,,,,,,,,,,,,,,,,,,,,
10228,06/08/19 07:25:52 AM,2060.6,2051.3,62.67,,,,,,,,,,,,,,,,,,,,,,,,
10229,06/08/19 07:55:52 AM,2061.7,2051.8,62.69,,,,,,,,,,,,,,,,,,,,,,,,
10230,06/08/19 08:25:52 AM,2060.6,2050.7,62.69,,,,,,,,,,,,,,,,,,,,,,,,
10231,06/08/19 08:55:52 AM,2060.6,2050.7,62.69,,,,,,,,,,,,,,,,,,,,,,,,
10232,06/08/19 09:25:52 AM,2061.2,2051.3,62.71,,,,,,,,,,,,,,,,,,,,,,,,
10233,06/08/19 09:55:52 AM,2061.7,2051.8,62.71,,,,,,,,,,,,,,,,,,,,,,,,
10234,06/08/19 10:25:52 AM,2061.7,2051.8,62.71,,,,,,,,,,,,,,,,,,,,,,,,
10235,06/08/19 10:55:52 AM,2061.2,2051.8,62.73,,,,,,,,,,,,,,,,,,,,,,,,
10236,06/08/19 11:25:52 AM,2061.7,2051.8,62.73,,,,,,,,,,,,,,,,,,,,,,,,
10237,06/08/19 11:55:52 AM,2061.7,2051.8,62.74,,,,,,,,,,,,,,,,,,,,,,,,
10238,06/08/19 12:25:52 PM,2061.2,2051.8,62.74,,,,,,,,,,,,,,,,,,,,,,,,
10239,06/08/19 12:55:52 PM,2061.7,2052.4,62.74,,,,,,,,,,,,,,,,,,,,,,,,
10240,06/08/19 01:25:52 PM,2061.7,2052.4,62.78,,,,,,,,,,,,,,,,,,,,,,,,
10241,06/08/19 01:55:52 PM,2061.7,2052.4,62.78,,,,,,,,,,,,,,,,,,,,,,,,
10242,06/08/19 02:25:52 PM,2061.7,2051.8,62.80,,,,,,,,,,,,,,,,,,,,,,,,
10243,06/08/19 02:55:52 PM,2061.7,2051.8,62.80,,,,,,,,,,,,,,,,,,,,,,,,
10244,06/08/19 03:25:52 PM,2061.2,2051.8,62.80,,,,,,,,,,,,,,,,,,,,,,,,
10245,06/08/19 03:55:52 PM,2061.7,2051.8,62.82,,,,,,,,,,,,,,,,,,,,,,,,
10246,06/08/19 04:25:52 PM,2061.2,2051.3,62.82,,,,,,,,,,,,,,,,,,,,,,,,
10247,06/08/19 04:55:52 PM,2061.2,2051.3,62.82,,,,,,,,,,,,,,,,,,,,,,,,
10248,06/08/19 05:25:52 PM,2061.2,2051.3,62.82,,,,,,,,,,,,,,,,,,,,,,,,
10249,06/08/19 05:55:52 PM,2061.2,2051.8,62.82,,,,,,,,,,,,,,,,,,,,,,,,
10250,06/08/19 06:25:52 PM,2061.2,2050.7,62.82,,,,,,,,,,,,,,,,,,,,,,,,
10251,06/08/19 06:55:52 PM,2061.2,2051.8,62.83,,,,,,,,,,,,,,,,,,,,,,,,
10252,06/08/19 07:25:52 PM,2060.6,2051.3,62.85,,,,,,,,,,,,,,,,,,,,,,,,
10253,06/08/19 07:55:52 PM,2061.2,2051.3,62.83,,,,,,,,,,,,,,,,,,,,,,,,
10254,06/08/19 08:25:52 PM,2061.2,2051.8,62.83,,,,,,,,,,,,,,,,,,,,,,,,
10255,06/08/19 08:55:52 PM,2061.2,2051.3,62.85,,,,,,,,,,,,,,,,,,,,,,,,
10256,06/08/19 09:25:52 PM,2061.7,2051.3,62.83,,,,,,,,,,,,,,,,,,,,,,,,
10257,06/08/19 09:55:52 PM,2061.2,2051.3,62.85,,,,,,,,,,,,,,,,,,,,,,,,
10258,06/08/19 10:25:52 PM,2061.2,2051.3,62.85,,,,,,,,,,,,,,,,,,,,,,,,
10259,06/08/19 10:55:52 PM,2061.7,2051.3,62.85,,,,,,,,,,,,,,,,,,,,,,,,
10260,06/08/19 11:25:52 PM,2060.6,2051.3,62.87,,,,,,,,,,,,,,,,,,,,,,,,
10261,06/08/19 11:55:52 PM,2060.6,2051.3,62.87,,,,,,,,,,,,,,,,,,,,,,,,
10262,06/09/19 12:25:52 AM,2061.2,2050.7,62.87,,,,,,,,,,,,,,,,,,,,,,,,
10263,06/09/19 12:55:52 AM,2061.2,2051.3,62.87,,,,,,,,,,,,,,,,,,,,,,,,
10264,06/09/19 01:25:52 AM,2060.6,2050.7,62.89,,,,,,,,,,,,,,,,,,,,,,,,
10265,06/09/19 01:55:52 AM,2061.2,2051.3,62.87,,,,,,,,,,,,,,,,,,,,,,,,
10266,06/09/19 02:25:52 AM,2060.6,2051.8,62.89,,,,,,,,,,,,,,,,,,,,,,,,
10267,06/09/19 02:55:52 AM,2061.2,2051.3,62.89,,,,,,,,,,,,,,,,,,,,,,,,
10268,06/09/19 03:25:52 AM,2061.2,2051.3,62.89,,,,,,,,,,,,,,,,,,,,,,,,
10269,06/09/19 03:55:52 AM,2061.2,2051.3,62.92,,,,,,,,,,,,,,,,,,,,,,,,
10270,06/09/19 04:25:52 AM,2061.2,2051.3,62.92,,,,,,,,,,,,,,,,,,,,,,,,
10271,06/09/19 04:55:52 AM,2061.7,2052.4,62.92,,,,,,,,,,,,,,,,,,,,,,,,
10272,06/09/19 05:25:52 AM,2061.2,2051.8,62.92,,,,,,,,,,,,,,,,,,,,,,,,
10273,06/09/19 05:55:52 AM,2061.7,2051.3,62.92,,,,,,,,,,,,,,,,,,,,,,,,
10274,06/09/19 06:25:52 AM,2061.7,2052.4,62.94,,,,,,,,,,,,,,,,,,,,,,,,
10275,06/09/19 06:55:52 AM,2061.7,2051.8,62.94,,,,,,,,,,,,,,,,,,,,,,,,
10276,06/09/19 07:25:52 AM,2061.7,2052.4,62.94,,,,,,,,,,,,,,,,,,,,,,,,
10277,06/09/19 07:55:52 AM,2061.7,2052.4,62.94,,,,,,,,,,,,,,,,,,,,,,,,
10278,06/09/19 08:25:52 AM,2062.3,2051.8,62.94,,,,,,,,,,,,,,,,,,,,,,,,
10279,06/09/19 08:55:52 AM,2061.2,2052.4,62.94,,,,,,,,,,,,,,,,,,,,,,,,
10280,06/09/19 09:25:52 AM,2061.7,2051.8,62.94,,,,,,,,,,,,,,,,,,,,,,,,
10281,06/09/19 09:55:52 AM,2061.7,2052.4,62.96,,,,,,,,,,,,,,,,,,,,,,,,
10282,06/09/19 10:25:52 AM,2061.7,2051.8,62.96,,,,,,,,,,,,,,,,,,,,,,,,
10283,06/09/19 10:55:52 AM,2061.7,2052.4,62.96,,,,,,,,,,,,,,,,,,,,,,,,
10284,06/09/19 11:25:52 AM,2061.2,2051.8,62.96,,,,,,,,,,,,,,,,,,,,,,,,
10285,06/09/19 11:55:52 AM,2061.7,2052.4,62.96,,,,,,,,,,,,,,,,,,,,,,,,
10286,06/09/19 12:25:52 PM,2061.7,2051.8,62.96,,,,,,,,,,,,,,,,,,,,,,,,
10287,06/09/19 12:55:52 PM,2061.2,2051.8,62.98,,,,,,,,,,,,,,,,,,,,,,,,
10288,06/09/19 01:25:52 PM,2061.2,2051.3,62.98,,,,,,,,,,,,,,,,,,,,,,,,
10289,06/09/19 01:55:52 PM,2061.2,2051.3,62.98,,,,,,,,,,,,,,,,,,,,,,,,
10290,06/09/19 02:25:52 PM,2061.2,2051.3,62.98,,,,,,,,,,,,,,,,,,,,,,,,
10291,06/09/19 02:55:52 PM,2060.6,2050.7,62.98,,,,,,,,,,,,,,,,,,,,,,,,
10292,06/09/19 03:25:52 PM,2060.6,2050.7,63.00,,,,,,,,,,,,,,,,,,,,,,,,
10293,06/09/19 03:55:52 PM,2060.6,2051.3,63.00,,,,,,,,,,,,,,,,,,,,,,,,
10294,06/09/19 04:25:52 PM,2060.6,2050.7,63.00,,,,,,,,,,,,,,,,,,,,,,,,
10295,06/09/19 04:55:52 PM,2060.1,2050.7,63.00,,,,,,,,,,,,,,,,,,,,,,,,
10296,06/09/19 05:25:52 PM,2060.1,2050.7,63.00,,,,,,,,,,,,,,,,,,,,,,,,
10297,06/09/19 05:55:52 PM,2060.1,2050.7,63.00,,,,,,,,,,,,,,,,,,,,,,,,
10298,06/09/19 06:25:52 PM,2060.1,2050.7,63.00,,,,,,,,,,,,,,,,,,,,,,,,
10299,06/09/19 06:55:52 PM,2060.1,2049.5,63.00,,,,,,,,,,,,,,,,,,,,,,,,
10300,06/09/19 07:25:52 PM,2060.1,2050.7,63.00,,,,,,,,,,,,,,,,,,,,,,,,
10301,06/09/19 07:55:52 PM,2059.0,2050.7,63.00,,,,,,,,,,,,,,,,,,,,,,,,
10302,06/09/19 08:25:52 PM,2060.1,2050.1,63.00,,,,,,,,,,,,,,,,,,,,,,,,
10303,06/09/19 08:55:52 PM,2059.5,2050.1,63.01,,,,,,,,,,,,,,,,,,,,,,,,
10304,06/09/19 09:25:52 PM,2059.5,2049.0,63.01,,,,,,,,,,,,,,,,,,,,,,,,
10305,06/09/19 09:55:52 PM,2059.5,2049.5,63.01,,,,,,,,,,,,,,,,,,,,,,,,
10306,06/09/19 10:25:52 PM,2058.4,2049.0,63.01,,,,,,,,,,,,,,,,,,,,,,,,
10307,06/09/19 10:55:52 PM,2058.4,2049.0,63.01,,,,,,,,,,,,,,,,,,,,,,,,
10308,06/09/19 11:25:52 PM,2058.4,2049.0,63.01,,,,,,,,,,,,,,,,,,,,,,,,
10309,06/09/19 11:55:52 PM,2058.4,2049.0,63.01,,,,,,,,,,,,,,,,,,,,,,,,
10310,06/10/19 12:25:52 AM,2057.9,2049.0,63.01,,,,,,,,,,,,,,,,,,,,,,,,
10311,06/10/19 12:55:52 AM,2058.4,2049.0,63.01,,,,,,,,,,,,,,,,,,,,,,,,
10312,06/10/19 01:25:52 AM,2057.9,2049.0,63.01,,,,,,,,,,,,,,,,,,,,,,,,
10313,06/10/19 01:55:52 AM,2057.9,2047.8,63.05,,,,,,,,,,,,,,,,,,,,,,,,
10314,06/10/19 02:25:52 AM,2057.4,2048.4,63.01,,,,,,,,,,,,,,,,,,,,,,,,
10315,06/10/19 02:55:52 AM,2057.9,2047.8,63.05,,,,,,,,,,,,,,,,,,,,,,,,
10316,06/10/19 03:25:52 AM,2057.9,2047.8,63.05,,,,,,,,,,,,,,,,,,,,,,,,
10317,06/10/19 03:55:52 AM,2057.4,2047.8,63.05,,,,,,,,,,,,,,,,,,,,,,,,
10318,06/10/19 04:25:52 AM,2057.4,2047.8,63.05,,,,,,,,,,,,,,,,,,,,,,,,
10319,06/10/19 04:55:52 AM,2057.4,2047.8,63.05,,,,,,,,,,,,,,,,,,,,,,,,
10320,06/10/19 05:25:52 AM,2057.4,2047.8,63.05,,,,,,,,,,,,,,,,,,,,,,,,
10321,06/10/19 05:55:52 AM,2057.4,2047.8,63.05,,,,,,,,,,,,,,,,,,,,,,,,
10322,06/10/19 06:25:52 AM,2057.4,2047.2,63.05,,,,,,,,,,,,,,,,,,,,,,,,
10323,06/10/19 06:55:52 AM,2057.4,2047.8,63.05,,,,,,,,,,,,,,,,,,,,,,,,
10324,06/10/19 07:25:52 AM,2057.4,2047.8,63.05,,,,,,,,,,,,,,,,,,,,,,,,
10325,06/10/19 07:55:52 AM,2057.4,2047.2,63.07,,,,,,,,,,,,,,,,,,,,,,,,
10326,06/10/19 08:25:52 AM,2057.4,2047.2,63.07,,,,,,,,,,,,,,,,,,,,,,,,
10327,06/10/19 08:55:52 AM,2057.4,2047.2,63.07,,,,,,,,,,,,,,,,,,,,,,,,
10328,06/10/19 09:25:52 AM,2056.8,2047.2,63.07,,,,,,,,,,,,,,,,,,,,,,,,
10329,06/10/19 09:55:52 AM,2056.3,2047.2,63.07,,,,,,,,,,,,,,,,,,,,,,,,
10330,06/10/19 10:25:52 AM,2056.3,2046.7,63.07,,,,,,,,,,,,,,,,,,,,,,,,
10331,06/10/19 10:55:52 AM,2056.3,2047.2,63.07,,,,,,,,,,,,,,,,,,,,,,,,
10332,06/10/19 11:25:52 AM,2056.3,2047.2,63.07,,,,,,,,,,,,,,,,,,,,,,,,
10333,06/10/19 11:55:52 AM,2056.3,2046.7,63.07,,,,,,,,,,,,,,,,,,,,,,,,
10334,06/10/19 12:25:52 PM,2055.7,2046.7,63.07,,,,,,,,,,,,,,,,,,,,,,,,
10335,06/10/19 12:55:52 PM,2056.3,2046.1,63.07,,,,,,,,,,,,,,,,,,,,,,,,
10336,06/10/19 01:25:52 PM,2055.7,2046.1,63.07,,,,,,,,,,,,,,,,,,,,,,,,
10337,06/10/19 01:55:52 PM,2055.7,2046.1,63.07,,,,,,,,,,,,,,,,,,,,,,,,
10338,06/10/19 02:25:52 PM,2055.7,2045.5,63.07,,,,,,,,,,,,,,,,,,,,,,,,
10339,06/10/19 02:55:52 PM,2054.1,2045.5,63.07,,,,,,,,,,,,,,,,,,,,,,,,
10340,06/10/19 03:25:52 PM,2054.6,2045.5,63.07,,,,,,,,,,,,,,,,,,,,,,,,
