"Plot Title: HSLE"
"#","Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 20370966_duplicate_duplicate_duplicate_duplicate, SEN S/N: 20370966)","High Range, μS/cm (LGR S/N: 20370966_duplicate_duplicate_duplicate_duplicate, SEN S/N: 20370966)","Temp, °C (LGR S/N: 20370966_duplicate_duplicate_duplicate_duplicate, SEN S/N: 20370966)","Coupler Detached (LGR S/N: 20370966)","Coupler Attached (LGR S/N: 20370966)","Stopped (LGR S/N: 20370966)","End Of File (LGR S/N: 20370966)","Coupler Detached (LGR S/N: 20370966)","Coupler Attached (LGR S/N: 20370966)","Stopped (LGR S/N: 20370966)","End Of File (LGR S/N: 20370966)"
1791,08/15/18 03:53:28 PM,3113.2,3310.5,19.94,,,,,,,,
1792,08/15/18 04:23:28 PM,3113.2,3311.1,19.94,,,,,,,,
1793,08/15/18 04:53:28 PM,3113.2,3311.7,19.94,,,,,,,,
1794,08/15/18 05:23:28 PM,3113.2,3312.3,19.94,,,,,,,,
1795,08/15/18 05:53:28 PM,3113.2,3312.3,19.94,,,,,,,,
1796,08/15/18 06:23:28 PM,3114.3,3312.3,19.94,,,,,,,,
1797,08/15/18 06:53:28 PM,3113.2,3312.9,19.94,,,,,,,,
1798,08/15/18 07:23:28 PM,3114.3,3312.3,19.94,,,,,,,,
1799,08/15/18 07:53:28 PM,3114.3,3311.7,19.94,,,,,,,,
1800,08/15/18 08:23:28 PM,3114.3,3312.9,19.94,,,,,,,,
1801,08/15/18 08:53:28 PM,3115.4,3313.5,19.93,,,,,,,,
1802,08/15/18 09:23:28 PM,3115.4,3312.9,19.94,,,,,,,,
1803,08/15/18 09:53:28 PM,3115.9,3314.0,19.93,,,,,,,,
1804,08/15/18 10:23:28 PM,3115.9,3314.0,19.93,,,,,,,,
1805,08/15/18 10:53:28 PM,3115.9,3313.5,19.94,,,,,,,,
1806,08/15/18 11:23:28 PM,3116.5,3314.0,19.93,,,,,,,,
1807,08/15/18 11:53:28 PM,3115.9,3314.6,19.93,,,,,,,,
1808,08/16/18 12:23:28 AM,3114.9,3314.0,19.93,,,,,,,,
1809,08/16/18 12:53:28 AM,3115.9,3314.0,19.93,,,,,,,,
1810,08/16/18 01:23:28 AM,3114.9,3313.5,19.93,,,,,,,,
1811,08/16/18 01:53:28 AM,3115.9,3314.0,19.93,,,,,,,,
1812,08/16/18 02:23:28 AM,3117.0,3315.2,19.93,,,,,,,,
1813,08/16/18 02:53:28 AM,3117.0,3314.6,19.93,,,,,,,,
1814,08/16/18 03:23:28 AM,3117.5,3314.6,19.92,,,,,,,,
1815,08/16/18 03:53:28 AM,3117.0,3315.2,19.92,,,,,,,,
1816,08/16/18 04:23:28 AM,3117.5,3315.8,19.92,,,,,,,,
1817,08/16/18 04:53:28 AM,3119.2,3317.0,19.92,,,,,,,,
1818,08/16/18 05:23:28 AM,3118.6,3317.6,19.92,,,,,,,,
1819,08/16/18 05:53:28 AM,3120.2,3318.7,19.92,,,,,,,,
1820,08/16/18 06:23:28 AM,3119.7,3318.7,19.92,,,,,,,,
1821,08/16/18 06:53:28 AM,3117.5,3317.0,19.92,,,,,,,,
1822,08/16/18 07:23:28 AM,3119.2,3317.0,19.92,,,,,,,,
1823,08/16/18 07:53:28 AM,3119.2,3318.2,19.92,,,,,,,,
1824,08/16/18 08:23:28 AM,3119.2,3318.2,19.92,,,,,,,,
1825,08/16/18 08:53:28 AM,3119.2,3318.2,19.92,,,,,,,,
1826,08/16/18 09:23:28 AM,3119.2,3317.0,19.92,,,,,,,,
1827,08/16/18 09:53:28 AM,3119.2,3318.2,19.92,,,,,,,,
1828,08/16/18 10:23:28 AM,3120.8,3318.7,19.92,,,,,,,,
1829,08/16/18 10:53:28 AM,3120.2,3319.3,19.92,,,,,,,,
1830,08/16/18 11:23:28 AM,3120.8,3318.7,19.92,,,,,,,,
1831,08/16/18 11:53:28 AM,3120.8,3319.9,19.92,,,,,,,,
1832,08/16/18 12:23:28 PM,3121.8,3320.5,19.92,,,,,,,,
1833,08/16/18 12:53:28 PM,3121.8,3320.5,19.92,,,,,,,,
1834,08/16/18 01:23:28 PM,3121.8,3321.1,19.92,,,,,,,,
1835,08/16/18 01:53:28 PM,3123.5,3321.1,19.92,,,,,,,,
1836,08/16/18 02:23:28 PM,3123.5,3321.1,19.92,,,,,,,,
1837,08/16/18 02:53:28 PM,3121.8,3321.1,19.92,,,,,,,,
1838,08/16/18 03:23:28 PM,3123.5,3321.1,19.92,,,,,,,,
1839,08/16/18 03:53:28 PM,3122.9,3321.7,19.92,,,,,,,,
1840,08/16/18 04:23:28 PM,3123.5,3321.7,19.92,,,,,,,,
1841,08/16/18 04:53:28 PM,3123.5,3321.7,19.91,,,,,,,,
1842,08/16/18 05:23:28 PM,3123.5,3321.1,19.92,,,,,,,,
1843,08/16/18 05:53:28 PM,3122.9,3321.7,19.92,,,,,,,,
1844,08/16/18 06:23:28 PM,3124.5,3322.8,19.92,,,,,,,,
1845,08/16/18 06:53:28 PM,3124.5,3322.8,19.92,,,,,,,,
1846,08/16/18 07:23:28 PM,3125.6,3323.4,19.92,,,,,,,,
1847,08/16/18 07:53:28 PM,3124.5,3323.4,19.92,,,,,,,,
1848,08/16/18 08:23:28 PM,3124.5,3323.4,19.92,,,,,,,,
1849,08/16/18 08:53:28 PM,3124.5,3323.4,19.92,,,,,,,,
1850,08/16/18 09:23:28 PM,3124.5,3322.8,19.92,,,,,,,,
1851,08/16/18 09:53:28 PM,3124.5,3322.8,19.92,,,,,,,,
1852,08/16/18 10:23:28 PM,3125.6,3323.4,19.91,,,,,,,,
1853,08/16/18 10:53:28 PM,3125.6,3323.4,19.92,,,,,,,,
1854,08/16/18 11:23:28 PM,3125.6,3324.6,19.92,,,,,,,,
1855,08/16/18 11:53:28 PM,3127.2,3324.6,19.92,,,,,,,,
1856,08/17/18 12:23:28 AM,3126.1,3324.6,19.91,,,,,,,,
1857,08/17/18 12:53:28 AM,3125.6,3323.4,19.92,,,,,,,,
1858,08/17/18 01:23:28 AM,3127.2,3325.2,19.92,,,,,,,,
1859,08/17/18 01:53:28 AM,3127.2,3325.2,19.92,,,,,,,,
1860,08/17/18 02:23:28 AM,3127.2,3325.8,19.92,,,,,,,,
1861,08/17/18 02:53:28 AM,3127.2,3325.2,19.92,,,,,,,,
1862,08/17/18 03:23:28 AM,3128.3,3325.8,19.92,,,,,,,,
1863,08/17/18 03:53:28 AM,3128.8,3326.9,19.91,,,,,,,,
1864,08/17/18 04:23:28 AM,3129.9,3327.5,19.92,,,,,,,,
1865,08/17/18 04:53:28 AM,3129.9,3327.5,19.92,,,,,,,,
1866,08/17/18 05:23:28 AM,3130.4,3329.3,19.92,,,,,,,,
1867,08/17/18 05:53:28 AM,3131.5,3329.3,19.92,,,,,,,,
1868,08/17/18 06:23:28 AM,3130.4,3329.3,19.92,,,,,,,,
1869,08/17/18 06:53:28 AM,3131.5,3329.3,19.92,,,,,,,,
1870,08/17/18 07:23:28 AM,3130.4,3329.3,19.92,,,,,,,,
1871,08/17/18 07:53:28 AM,3131.0,3329.3,19.92,,,,,,,,
1872,08/17/18 08:23:28 AM,3131.0,3329.3,19.92,,,,,,,,
1873,08/17/18 08:53:28 AM,3131.5,3329.9,19.92,,,,,,,,
1874,08/17/18 09:23:28 AM,3133.1,3330.5,19.92,,,,,,,,
1875,08/17/18 09:53:28 AM,3132.6,3331.0,19.92,,,,,,,,
1876,08/17/18 10:23:28 AM,3132.6,3331.0,19.92,,,,,,,,
1877,08/17/18 10:53:28 AM,3133.1,3331.6,19.93,,,,,,,,
1878,08/17/18 11:23:28 AM,3134.2,3331.6,19.93,,,,,,,,
1879,08/17/18 11:53:28 AM,3134.2,3332.8,19.92,,,,,,,,
1880,08/17/18 12:23:28 PM,3135.8,3333.4,19.92,,,,,,,,
1881,08/17/18 12:53:28 PM,3135.3,3333.4,19.93,,,,,,,,
1882,08/17/18 01:23:28 PM,3134.7,3334.0,19.93,,,,,,,,
1883,08/17/18 01:53:28 PM,3135.3,3334.0,19.93,,,,,,,,
1884,08/17/18 02:23:28 PM,3135.8,3334.0,19.93,,,,,,,,
1885,08/17/18 02:53:28 PM,3135.8,3334.6,19.93,,,,,,,,
1886,08/17/18 03:23:28 PM,3135.3,3334.0,19.93,,,,,,,,
1887,08/17/18 03:53:28 PM,3135.8,3334.0,19.94,,,,,,,,
1888,08/17/18 04:23:28 PM,3135.8,3333.4,19.94,,,,,,,,
1889,08/17/18 04:53:28 PM,3135.8,3334.6,19.94,,,,,,,,
1890,08/17/18 05:23:28 PM,3135.8,3335.1,19.94,,,,,,,,
1891,08/17/18 05:53:28 PM,3137.4,3335.7,19.94,,,,,,,,
1892,08/17/18 06:23:28 PM,3138.5,3335.7,19.94,,,,,,,,
1893,08/17/18 06:53:28 PM,3138.5,3336.3,19.93,,,,,,,,
1894,08/17/18 07:23:28 PM,3138.5,3336.3,19.94,,,,,,,,
1895,08/17/18 07:53:28 PM,3138.5,3336.3,19.94,,,,,,,,
1896,08/17/18 08:23:28 PM,3139.6,3336.3,19.94,,,,,,,,
1897,08/17/18 08:53:28 PM,3138.5,3337.5,19.95,,,,,,,,
1898,08/17/18 09:23:28 PM,3139.6,3337.5,19.94,,,,,,,,
1899,08/17/18 09:53:28 PM,3140.1,3338.1,19.95,,,,,,,,
1900,08/17/18 10:23:28 PM,3139.6,3337.5,19.95,,,,,,,,
1901,08/17/18 10:53:28 PM,3140.1,3338.1,19.95,,,,,,,,
1902,08/17/18 11:23:28 PM,3140.1,3338.7,19.95,,,,,,,,
1903,08/17/18 11:53:28 PM,3140.1,3338.7,19.95,,,,,,,,
1904,08/18/18 12:23:28 AM,3141.2,3339.2,19.95,,,,,,,,
1905,08/18/18 12:53:28 AM,3141.2,3340.4,19.95,,,,,,,,
1906,08/18/18 01:23:28 AM,3142.3,3340.4,19.95,,,,,,,,
1907,08/18/18 01:53:28 AM,3142.8,3341.6,19.95,,,,,,,,
1908,08/18/18 02:23:28 AM,3143.9,3341.6,19.97,,,,,,,,
1909,08/18/18 02:53:28 AM,3143.9,3341.6,19.97,,,,,,,,
1910,08/18/18 03:23:28 AM,3143.9,3342.7,19.97,,,,,,,,
1911,08/18/18 03:53:28 AM,3143.9,3342.2,19.97,,,,,,,,
1912,08/18/18 04:23:28 AM,3143.9,3342.2,19.97,,,,,,,,
1913,08/18/18 04:53:28 AM,3145.5,3342.7,19.97,,,,,,,,
1914,08/18/18 05:23:28 AM,3145.5,3343.3,19.97,,,,,,,,
1915,08/18/18 05:53:28 AM,3145.5,3343.3,19.97,,,,,,,,
1916,08/18/18 06:23:28 AM,3146.6,3343.3,19.98,,,,,,,,
1917,08/18/18 06:53:28 AM,3145.5,3343.3,19.98,,,,,,,,
1918,08/18/18 07:23:28 AM,3145.5,3343.3,19.98,,,,,,,,
1919,08/18/18 07:53:28 AM,3146.6,3344.5,19.98,,,,,,,,
1920,08/18/18 08:23:28 AM,3147.7,3346.3,19.98,,,,,,,,
1921,08/18/18 08:53:28 AM,3149.3,3347.4,19.99,,,,,,,,
1922,08/18/18 09:23:28 AM,3149.3,3347.4,19.99,,,,,,,,
1923,08/18/18 09:53:28 AM,3149.3,3348.0,19.99,,,,,,,,
1924,08/18/18 10:23:28 AM,3149.3,3348.0,19.99,,,,,,,,
1925,08/18/18 10:53:28 AM,3149.3,3348.0,19.99,,,,,,,,
1926,08/18/18 11:23:28 AM,3150.9,3348.0,19.99,,,,,,,,
1927,08/18/18 11:53:28 AM,3150.9,3348.6,19.99,,,,,,,,
1928,08/18/18 12:23:28 PM,3150.4,3349.2,20.00,,,,,,,,
1929,08/18/18 12:53:28 PM,3150.9,3349.8,19.99,,,,,,,,
1930,08/18/18 01:23:28 PM,3152.0,3349.2,20.01,,,,,,,,
1931,08/18/18 01:53:28 PM,3152.0,3350.9,20.00,,,,,,,,
1932,08/18/18 02:23:28 PM,3152.0,3350.9,20.01,,,,,,,,
1933,08/18/18 02:53:28 PM,3152.0,3350.9,20.01,,,,,,,,
1934,08/18/18 03:23:28 PM,3153.0,3352.1,20.01,,,,,,,,
1935,08/18/18 03:53:28 PM,3153.0,3352.1,20.01,,,,,,,,
1936,08/18/18 04:23:28 PM,3154.7,3352.1,20.01,,,,,,,,
1937,08/18/18 04:53:28 PM,3154.7,3353.3,20.01,,,,,,,,
1938,08/18/18 05:23:28 PM,3153.0,3352.7,20.03,,,,,,,,
1939,08/18/18 05:53:28 PM,3154.7,3353.3,20.03,,,,,,,,
1940,08/18/18 06:23:28 PM,3155.7,3353.3,20.03,,,,,,,,
1941,08/18/18 06:53:28 PM,3156.3,3353.3,20.04,,,,,,,,
1942,08/18/18 07:23:28 PM,3155.7,3354.4,20.03,,,,,,,,
1943,08/18/18 07:53:28 PM,3157.4,3354.4,20.03,,,,,,,,
1944,08/18/18 08:23:28 PM,3156.8,3355.6,20.04,,,,,,,,
1945,08/18/18 08:53:28 PM,3157.4,3355.6,20.04,,,,,,,,
1946,08/18/18 09:23:28 PM,3157.4,3356.8,20.04,,,,,,,,
1947,08/18/18 09:53:28 PM,3159.0,3355.6,20.05,,,,,,,,
1948,08/18/18 10:23:28 PM,3159.0,3356.8,20.05,,,,,,,,
1949,08/18/18 10:53:28 PM,3158.4,3356.8,20.05,,,,,,,,
1950,08/18/18 11:23:28 PM,3159.0,3356.8,20.05,,,,,,,,
1951,08/18/18 11:53:28 PM,3159.5,3357.9,20.05,,,,,,,,
1952,08/19/18 12:23:28 AM,3160.0,3357.9,20.05,,,,,,,,
1953,08/19/18 12:53:28 AM,3160.0,3357.9,20.06,,,,,,,,
1954,08/19/18 01:23:28 AM,3160.0,3359.1,20.06,,,,,,,,
1955,08/19/18 01:53:28 AM,3161.1,3359.1,20.06,,,,,,,,
1956,08/19/18 02:23:28 AM,3160.0,3359.7,20.06,,,,,,,,
1957,08/19/18 02:53:28 AM,3161.7,3359.7,20.07,,,,,,,,
1958,08/19/18 03:23:28 AM,3161.7,3360.3,20.06,,,,,,,,
1959,08/19/18 03:53:28 AM,3162.7,3359.7,20.07,,,,,,,,
1960,08/19/18 04:23:28 AM,3161.7,3359.7,20.07,,,,,,,,
1961,08/19/18 04:53:28 AM,3162.2,3361.5,20.07,,,,,,,,
1962,08/19/18 05:23:28 AM,3162.7,3361.5,20.07,,,,,,,,
1963,08/19/18 05:53:28 AM,3163.8,3361.5,20.08,,,,,,,,
1964,08/19/18 06:23:28 AM,3163.8,3361.5,20.08,,,,,,,,
1965,08/19/18 06:53:28 AM,3163.3,3361.5,20.08,,,,,,,,
1966,08/19/18 07:23:28 AM,3163.8,3362.0,20.08,,,,,,,,
1967,08/19/18 07:53:28 AM,3164.9,3363.2,20.08,,,,,,,,
1968,08/19/18 08:23:28 AM,3165.4,3365.0,20.08,,,,,,,,
1969,08/19/18 08:53:28 AM,3166.5,3365.0,20.10,,,,,,,,
1970,08/19/18 09:23:28 AM,3166.5,3365.0,20.10,,,,,,,,
1971,08/19/18 09:53:28 AM,3168.1,3365.0,20.10,,,,,,,,
1972,08/19/18 10:23:28 AM,3167.6,3366.1,20.10,,,,,,,,
1973,08/19/18 10:53:28 AM,3167.6,3366.1,20.11,,,,,,,,
1974,08/19/18 11:23:28 AM,3167.6,3366.1,20.11,,,,,,,,
1975,08/19/18 11:53:28 AM,3167.6,3366.1,20.11,,,,,,,,
1976,08/19/18 12:23:28 PM,3168.7,3366.7,20.11,,,,,,,,
1977,08/19/18 12:53:28 PM,3167.6,3366.7,20.11,,,,,,,,
1978,08/19/18 01:23:28 PM,3168.1,3366.7,20.11,,,,,,,,
1979,08/19/18 01:53:28 PM,3167.6,3366.7,20.12,,,,,,,,
1980,08/19/18 02:23:28 PM,3168.1,3367.3,20.11,,,,,,,,
1981,08/19/18 02:53:28 PM,3168.7,3367.9,20.12,,,,,,,,
1982,08/19/18 03:23:28 PM,3169.2,3368.5,20.12,,,,,,,,
1983,08/19/18 03:53:28 PM,3170.3,3369.0,20.12,,,,,,,,
1984,08/19/18 04:23:28 PM,3170.3,3369.0,20.13,,,,,,,,
1985,08/19/18 04:53:28 PM,3170.3,3369.0,20.13,,,,,,,,
1986,08/19/18 05:23:28 PM,3171.4,3369.6,20.13,,,,,,,,
1987,08/19/18 05:53:28 PM,3171.4,3369.6,20.13,,,,,,,,
1988,08/19/18 06:23:28 PM,3171.4,3370.8,20.13,,,,,,,,
1989,08/19/18 06:53:28 PM,3171.4,3369.6,20.13,,,,,,,,
1990,08/19/18 07:23:28 PM,3171.9,3369.6,20.14,,,,,,,,
1991,08/19/18 07:53:28 PM,3171.9,3370.2,20.14,,,,,,,,
1992,08/19/18 08:23:28 PM,3171.4,3370.8,20.14,,,,,,,,
1993,08/19/18 08:53:28 PM,3173.0,3371.4,20.14,,,,,,,,
1994,08/19/18 09:23:28 PM,3173.0,3372.0,20.14,,,,,,,,
1995,08/19/18 09:53:28 PM,3174.6,3372.0,20.14,,,,,,,,
1996,08/19/18 10:23:28 PM,3173.0,3372.0,20.14,,,,,,,,
1997,08/19/18 10:53:28 PM,3173.0,3371.4,20.14,,,,,,,,
1998,08/19/18 11:23:28 PM,3174.1,3372.0,20.16,,,,,,,,
1999,08/19/18 11:53:28 PM,3173.5,3373.1,20.16,,,,,,,,
2000,08/20/18 12:23:28 AM,3174.6,3373.1,20.16,,,,,,,,
2001,08/20/18 12:53:28 AM,3175.7,3373.7,20.16,,,,,,,,
2002,08/20/18 01:23:28 AM,3174.6,3373.7,20.16,,,,,,,,
2003,08/20/18 01:53:28 AM,3175.7,3374.3,20.16,,,,,,,,
2004,08/20/18 02:23:28 AM,3176.8,3374.3,20.17,,,,,,,,
2005,08/20/18 02:53:28 AM,3175.7,3375.5,20.17,,,,,,,,
2006,08/20/18 03:23:28 AM,3175.7,3374.3,20.16,,,,,,,,
2007,08/20/18 03:53:28 AM,3175.7,3374.3,20.16,,,,,,,,
2008,08/20/18 04:23:28 AM,3176.8,3376.0,20.17,,,,,,,,
2009,08/20/18 04:53:28 AM,3177.3,3376.6,20.17,,,,,,,,
2010,08/20/18 05:23:28 AM,3178.4,3376.6,20.17,,,,,,,,
2011,08/20/18 05:53:28 AM,3178.4,3376.6,20.17,,,,,,,,
2012,08/20/18 06:23:28 AM,3178.4,3377.8,20.18,,,,,,,,
2013,08/20/18 06:53:28 AM,3178.4,3378.4,20.18,,,,,,,,
2014,08/20/18 07:23:28 AM,3179.5,3379.0,20.18,,,,,,,,
2015,08/20/18 07:53:28 AM,3181.1,3379.0,20.18,,,,,,,,
2016,08/20/18 08:23:28 AM,3181.1,3379.0,20.18,,,,,,,,
2017,08/20/18 08:53:28 AM,3181.1,3379.5,20.17,,,,,,,,
2018,08/20/18 09:23:28 AM,3181.1,3379.5,20.18,,,,,,,,
2019,08/20/18 09:53:28 AM,3181.1,3379.5,20.18,,,,,,,,
2020,08/20/18 10:23:28 AM,3181.1,3379.5,20.18,,,,,,,,
2021,08/20/18 10:53:28 AM,3181.1,3380.1,20.18,,,,,,,,
2022,08/20/18 11:23:28 AM,3180.0,3379.5,20.18,,,,,,,,
2023,08/20/18 11:53:28 AM,3181.1,3379.5,20.18,,,,,,,,
2024,08/20/18 12:23:28 PM,3181.1,3379.5,20.18,,,,,,,,
2025,08/20/18 12:53:28 PM,3179.5,3378.4,20.18,,,,,,,,
2026,08/20/18 01:23:28 PM,3181.1,3380.1,20.19,,,,,,,,
2027,08/20/18 01:53:28 PM,3182.2,3380.7,20.18,,,,,,,,
2028,08/20/18 02:23:28 PM,3181.1,3381.3,20.18,,,,,,,,
2029,08/20/18 02:53:28 PM,3182.2,3381.3,20.19,,,,,,,,
2030,08/20/18 03:23:28 PM,3182.2,3381.3,20.18,,,,,,,,
2031,08/20/18 03:53:28 PM,3182.2,3381.3,20.18,,,,,,,,
2032,08/20/18 04:23:28 PM,3182.2,3381.9,20.18,,,,,,,,
2033,08/20/18 04:53:28 PM,3183.8,3381.9,20.19,,,,,,,,
2034,08/20/18 05:23:28 PM,3183.8,3381.9,20.18,,,,,,,,
2035,08/20/18 05:53:28 PM,3182.2,3381.9,20.19,,,,,,,,
2036,08/20/18 06:23:28 PM,3182.2,3381.9,20.19,,,,,,,,
2037,08/20/18 06:53:28 PM,3182.2,3381.9,20.19,,,,,,,,
2038,08/20/18 07:23:28 PM,3182.7,3381.3,20.18,,,,,,,,
2039,08/20/18 07:53:28 PM,3182.7,3381.3,20.19,,,,,,,,
2040,08/20/18 08:23:28 PM,3182.2,3380.7,20.18,,,,,,,,
2041,08/20/18 08:53:28 PM,3182.2,3380.7,20.19,,,,,,,,
2042,08/20/18 09:23:28 PM,3182.2,3381.3,20.18,,,,,,,,
2043,08/20/18 09:53:28 PM,3182.7,3381.3,20.19,,,,,,,,
2044,08/20/18 10:23:28 PM,3182.7,3382.5,20.18,,,,,,,,
2045,08/20/18 10:53:28 PM,3183.8,3381.9,20.18,,,,,,,,
2046,08/20/18 11:23:28 PM,3183.8,3382.5,20.18,,,,,,,,
2047,08/20/18 11:53:28 PM,3182.7,3381.9,20.18,,,,,,,,
2048,08/21/18 12:23:28 AM,3183.8,3382.5,20.18,,,,,,,,
2049,08/21/18 12:53:28 AM,3182.7,3381.9,20.18,,,,,,,,
2050,08/21/18 01:23:28 AM,3183.8,3382.5,20.18,,,,,,,,
2051,08/21/18 01:53:28 AM,3183.8,3383.0,20.18,,,,,,,,
2052,08/21/18 02:23:28 AM,3184.9,3385.4,20.18,,,,,,,,
2053,08/21/18 02:53:28 AM,3185.4,3385.4,20.18,,,,,,,,
2054,08/21/18 03:23:28 AM,3186.5,3385.4,20.18,,,,,,,,
2055,08/21/18 03:53:28 AM,3187.0,3385.4,20.18,,,,,,,,
2056,08/21/18 04:23:28 AM,3186.5,3385.4,20.18,,,,,,,,
2057,08/21/18 04:53:28 AM,3186.5,3385.4,20.18,,,,,,,,
2058,08/21/18 05:23:28 AM,3186.5,3385.4,20.18,,,,,,,,
2059,08/21/18 05:53:28 AM,3186.5,3386.0,20.18,,,,,,,,
2060,08/21/18 06:23:28 AM,3186.5,3386.0,20.18,,,,,,,,
2061,08/21/18 06:53:28 AM,3187.0,3386.5,20.18,,,,,,,,
2062,08/21/18 07:23:28 AM,3186.5,3386.0,20.17,,,,,,,,
2063,08/21/18 07:53:28 AM,3186.5,3386.5,20.18,,,,,,,,
2064,08/21/18 08:23:28 AM,3187.0,3386.0,20.18,,,,,,,,
2065,08/21/18 08:53:28 AM,3187.0,3386.5,20.17,,,,,,,,
2066,08/21/18 09:23:28 AM,3187.0,3386.5,20.17,,,,,,,,
2067,08/21/18 09:53:28 AM,3186.5,3386.5,20.17,,,,,,,,
2068,08/21/18 10:23:28 AM,3187.0,3386.5,20.17,,,,,,,,
2069,08/21/18 10:53:28 AM,3188.1,3386.0,20.17,,,,,,,,
2070,08/21/18 11:23:28 AM,3187.0,3386.5,20.17,,,,,,,,
2071,08/21/18 11:53:28 AM,3187.0,3387.1,20.17,,,,,,,,
2072,08/21/18 12:23:28 PM,3187.0,3386.0,20.17,,,,,,,,
2073,08/21/18 12:53:28 PM,3187.6,3386.5,20.17,,,,,,,,
2074,08/21/18 01:23:28 PM,3188.1,3386.5,20.17,,,,,,,,
2075,08/21/18 01:53:28 PM,3187.0,3386.5,20.17,,,,,,,,
2076,08/21/18 02:23:28 PM,3188.1,3387.1,20.17,,,,,,,,
2077,08/21/18 02:53:28 PM,3187.0,3387.1,20.16,,,,,,,,
2078,08/21/18 03:23:28 PM,3187.0,3387.1,20.16,,,,,,,,
2079,08/21/18 03:53:28 PM,3188.6,3386.5,20.16,,,,,,,,
2080,08/21/18 04:23:28 PM,3188.1,3387.1,20.16,,,,,,,,
2081,08/21/18 04:53:28 PM,3187.6,3386.5,20.16,,,,,,,,
2082,08/21/18 05:23:28 PM,3185.9,3385.4,20.16,,,,,,,,
2083,08/21/18 05:53:28 PM,3185.9,3385.4,20.16,,,,,,,,
2084,08/21/18 06:23:28 PM,3185.9,3384.8,20.17,,,,,,,,
2085,08/21/18 06:53:28 PM,3185.9,3383.6,20.16,,,,,,,,
2086,08/21/18 07:23:28 PM,3184.3,3383.6,20.17,,,,,,,,
2087,08/21/18 07:53:28 PM,3184.3,3383.0,20.16,,,,,,,,
2088,08/21/18 08:23:28 PM,3184.3,3383.0,20.16,,,,,,,,
2089,08/21/18 08:53:28 PM,3184.3,3383.0,20.16,,,,,,,,
2090,08/21/18 09:23:28 PM,3184.3,3382.5,20.16,,,,,,,,
2091,08/21/18 09:53:28 PM,3184.3,3382.5,20.16,,,,,,,,
2092,08/21/18 10:23:28 PM,3183.2,3382.5,20.16,,,,,,,,
2093,08/21/18 10:53:28 PM,3183.2,3382.5,20.16,,,,,,,,
2094,08/21/18 11:23:28 PM,3183.2,3382.5,20.16,,,,,,,,
2095,08/21/18 11:53:28 PM,3183.8,3383.0,20.14,,,,,,,,
2096,08/22/18 12:23:28 AM,3184.9,3384.8,20.16,,,,,,,,
2097,08/22/18 12:53:28 AM,3185.9,3384.8,20.14,,,,,,,,
2098,08/22/18 01:23:28 AM,3185.9,3385.4,20.14,,,,,,,,
2099,08/22/18 01:53:28 AM,3187.6,3385.4,20.14,,,,,,,,
2100,08/22/18 02:23:28 AM,3185.9,3385.4,20.14,,,,,,,,
2101,08/22/18 02:53:28 AM,3187.6,3386.5,20.14,,,,,,,,
2102,08/22/18 03:23:28 AM,3187.6,3386.0,20.14,,,,,,,,
2103,08/22/18 03:53:28 AM,3187.0,3386.5,20.14,,,,,,,,
2104,08/22/18 04:23:28 AM,3187.6,3386.0,20.14,,,,,,,,
2105,08/22/18 04:53:28 AM,3185.9,3386.0,20.14,,,,,,,,
2106,08/22/18 05:23:28 AM,3185.9,3386.0,20.14,,,,,,,,
2107,08/22/18 05:53:28 AM,3185.9,3384.8,20.14,,,,,,,,
2108,08/22/18 06:23:28 AM,3184.9,3384.8,20.14,,,,,,,,
2109,08/22/18 06:53:28 AM,3184.9,3383.6,20.14,,,,,,,,
2110,08/22/18 07:23:28 AM,3184.3,3383.6,20.14,,,,,,,,
2111,08/22/18 07:53:28 AM,3184.9,3384.2,20.14,,,,,,,,
2112,08/22/18 08:23:28 AM,3184.9,3383.6,20.14,,,,,,,,
2113,08/22/18 08:53:28 AM,3184.9,3383.6,20.14,,,,,,,,
2114,08/22/18 09:23:28 AM,3185.4,3383.6,20.14,,,,,,,,
2115,08/22/18 09:53:28 AM,3183.8,3383.0,20.14,,,,,,,,
2116,08/22/18 10:23:28 AM,3184.3,3384.2,20.14,,,,,,,,
2117,08/22/18 10:53:28 AM,3184.9,3384.2,20.14,,,,,,,,
2118,08/22/18 11:23:28 AM,3185.4,3383.6,20.14,,,,,,,,
2119,08/22/18 11:53:28 AM,3184.9,3384.8,20.13,,,,,,,,
2120,08/22/18 12:23:28 PM,3184.9,3384.8,20.14,,,,,,,,
2121,08/22/18 12:53:28 PM,3186.5,3384.8,20.14,,,,,,,,
2122,08/22/18 01:23:28 PM,3186.5,3385.4,20.14,,,,,,,,
2123,08/22/18 01:53:28 PM,3186.5,3385.4,20.14,,,,,,,,
2124,08/22/18 02:23:28 PM,3187.6,3385.4,20.14,,,,,,,,
2125,08/22/18 02:53:28 PM,3187.0,3386.0,20.14,,,,,,,,
2126,08/22/18 03:23:28 PM,3187.0,3386.0,20.14,,,,,,,,
2127,08/22/18 03:53:28 PM,3187.6,3386.5,20.14,,,,,,,,
2128,08/22/18 04:23:28 PM,3187.6,3386.5,20.14,,,,,,,,
2129,08/22/18 04:53:28 PM,3188.1,3387.1,20.14,,,,,,,,
2130,08/22/18 05:23:28 PM,3188.1,3386.5,20.14,,,,,,,,
2131,08/22/18 05:53:28 PM,3188.1,3387.7,20.14,,,,,,,,
