"Plot Title: HSLE"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 20370966, SEN S/N: 20370966)","High Range, μS/cm (LGR S/N: 20370966, SEN S/N: 20370966)","Temp, °F (LGR S/N: 20370966, SEN S/N: 20370966)","Coupler Detached (LGR S/N: 20370966)","Coupler Attached (LGR S/N: 20370966)","Stopped (LGR S/N: 20370966)","End Of File (LGR S/N: 20370966)"
2667,03/06/30 12:23:57 AM,1737.2,1754.3,71.35,,,,
2668,03/06/30 12:53:57 AM,1737.2,1753.7,71.38,,,,
2669,03/06/30 01:23:57 AM,1736.7,1752.5,71.38,,,,
2670,03/06/30 01:53:57 AM,1736.2,1752.5,71.38,,,,
2671,03/06/30 02:23:57 AM,1735.2,1751.2,71.40,,,,
2672,03/06/30 02:53:57 AM,1735.2,1750.6,71.40,,,,
2673,03/06/30 03:23:57 AM,1734.2,1750.0,71.42,,,,
2674,03/06/30 03:53:57 AM,1733.7,1749.4,71.42,,,,
2675,03/06/30 04:23:57 AM,1732.8,1748.1,71.44,,,,
2676,03/06/30 04:53:57 AM,1731.3,1746.9,71.44,,,,
2677,03/06/30 05:23:57 AM,1731.3,1745.6,71.44,,,,
2678,03/06/30 05:53:57 AM,1729.8,1745.0,71.46,,,,
2679,03/06/30 06:23:57 AM,1728.8,1743.1,71.46,,,,
2680,03/06/30 06:53:57 AM,1728.3,1742.5,71.49,,,,
2681,03/06/30 07:23:57 AM,1727.8,1741.9,71.49,,,,
2682,03/06/30 07:53:57 AM,1726.9,1741.3,71.49,,,,
2683,03/06/30 08:23:57 AM,1726.9,1740.7,71.49,,,,
2684,03/06/30 08:53:57 AM,1726.4,1740.7,71.51,,,,
2685,03/06/30 09:23:57 AM,1725.9,1739.4,71.51,,,,
2686,03/06/30 09:53:57 AM,1725.9,1739.4,71.53,,,,
2687,03/06/30 10:23:57 AM,1724.4,1737.6,71.51,,,,
2688,03/06/30 10:53:57 AM,1723.4,1736.3,71.53,,,,
2689,03/06/30 11:23:57 AM,1721.9,1735.1,71.53,,,,
2690,03/06/30 11:53:57 AM,1720.0,1732.6,71.53,,,,
2691,03/06/30 12:23:57 PM,1720.0,1733.2,71.53,,,,
2692,03/06/30 12:53:57 PM,1720.0,1732.6,71.53,,,,
2693,03/06/30 01:23:57 PM,1719.5,1732.0,71.53,,,,
2694,03/06/30 01:53:57 PM,1719.0,1731.3,71.53,,,,
2695,03/06/30 02:23:57 PM,1719.0,1730.7,71.53,,,,
2696,03/06/30 02:53:57 PM,1717.0,1729.5,71.55,,,,
2697,03/06/30 03:23:57 PM,1716.5,1728.9,71.55,,,,
2698,03/06/30 03:53:57 PM,1716.5,1728.2,71.55,,,,
2699,03/06/30 04:23:57 PM,1714.6,1726.4,71.55,,,,
2700,03/06/30 04:53:57 PM,1713.6,1725.7,71.55,,,,
2701,03/06/30 05:23:57 PM,1713.6,1725.1,71.55,,,,
2702,03/06/30 05:53:57 PM,1712.6,1724.5,71.55,,,,
2703,03/06/30 06:23:57 PM,1712.1,1724.5,71.56,,,,
2704,03/06/30 06:53:57 PM,1711.1,1723.3,71.56,,,,
2705,03/06/30 07:23:57 PM,1710.6,1722.6,71.56,,,,
2706,03/06/30 07:53:57 PM,1710.1,1721.4,71.56,,,,
2707,03/06/30 08:23:57 PM,1709.1,1720.8,71.56,,,,
2708,03/06/30 08:53:57 PM,1708.7,1718.9,71.56,,,,
2709,03/06/30 09:23:57 PM,1707.7,1718.9,71.58,,,,
2710,03/06/30 09:53:57 PM,1707.7,1718.3,71.58,,,,
2711,03/06/30 10:23:57 PM,1706.7,1717.1,71.58,,,,
2712,03/06/30 10:53:57 PM,1705.2,1716.4,71.62,,,,
2713,03/06/30 11:23:57 PM,1704.2,1715.8,71.64,,,,
2714,03/06/30 11:53:57 PM,1704.2,1714.0,71.64,,,,
2715,03/07/30 12:23:57 AM,1703.2,1714.0,71.64,,,,
2716,03/07/30 12:53:57 AM,1702.8,1712.7,71.64,,,,
2717,03/07/30 01:23:57 AM,1701.8,1712.1,71.65,,,,
2718,03/07/30 01:53:57 AM,1701.3,1712.1,71.67,,,,
2719,03/07/30 02:23:57 AM,1700.8,1710.9,71.67,,,,
2720,03/07/30 02:53:57 AM,1700.8,1710.2,71.69,,,,
2721,03/07/30 03:23:57 AM,1700.8,1709.0,71.69,,,,
2722,03/07/30 03:53:57 AM,1698.8,1708.4,71.73,,,,
2723,03/07/30 04:23:57 AM,1698.3,1707.8,71.73,,,,
2724,03/07/30 04:53:57 AM,1697.8,1707.1,71.74,,,,
2725,03/07/30 05:23:57 AM,1698.3,1707.1,71.74,,,,
2726,03/07/30 05:53:57 AM,1697.8,1707.1,71.76,,,,
2727,03/07/30 06:23:57 AM,1697.8,1706.5,71.76,,,,
2728,03/07/30 06:53:57 AM,1697.3,1706.5,71.76,,,,
2729,03/07/30 07:23:57 AM,1696.9,1706.5,71.76,,,,
2730,03/07/30 07:53:57 AM,1696.4,1705.9,71.78,,,,
2731,03/07/30 08:23:57 AM,1695.4,1704.6,71.78,,,,
2732,03/07/30 08:53:57 AM,1694.9,1703.4,71.80,,,,
2733,03/07/30 09:23:57 AM,1693.9,1702.8,71.78,,,,
2734,03/07/30 09:53:57 AM,1693.4,1702.2,71.80,,,,
2735,03/07/30 10:23:57 AM,1692.4,1701.5,71.80,,,,
2736,03/07/30 10:53:57 AM,1692.4,1700.9,71.80,,,,
2737,03/07/30 11:23:57 AM,1691.5,1699.7,71.83,,,,
2738,03/07/30 11:53:57 AM,1691.5,1699.7,71.80,,,,
2739,03/07/30 12:23:57 PM,1691.0,1698.4,71.83,,,,
2740,03/07/30 12:53:57 PM,1690.5,1698.4,71.83,,,,
2741,03/07/30 01:23:57 PM,1690.0,1697.8,71.83,,,,
2742,03/07/30 01:53:57 PM,1689.0,1696.6,71.83,,,,
2743,03/07/30 02:23:57 PM,1688.5,1696.0,71.85,,,,
2744,03/07/30 02:53:57 PM,1688.0,1696.0,71.85,,,,
2745,03/07/30 03:23:57 PM,1688.0,1695.3,71.83,,,,
2746,03/07/30 03:53:57 PM,1686.5,1694.1,71.85,,,,
2747,03/07/30 04:23:57 PM,1685.6,1692.9,71.83,,,,
2748,03/07/30 04:53:57 PM,1684.6,1692.9,71.85,,,,
2749,03/07/30 05:23:57 PM,1684.6,1691.6,71.85,,,,
2750,03/07/30 05:53:57 PM,1683.6,1691.0,71.85,,,,
2751,03/07/30 06:23:57 PM,1682.1,1689.8,71.85,,,,
2752,03/07/30 06:53:57 PM,1682.1,1689.1,71.85,,,,
2753,03/07/30 07:23:57 PM,1681.1,1687.9,71.85,,,,
2754,03/07/30 07:53:57 PM,1680.7,1687.3,71.85,,,,
2755,03/07/30 08:23:57 PM,1681.1,1687.3,71.85,,,,
2756,03/07/30 08:53:57 PM,1680.7,1687.3,71.87,,,,
2757,03/07/30 09:23:57 PM,1680.2,1687.3,71.87,,,,
2758,03/07/30 09:53:57 PM,1679.7,1686.7,71.87,,,,
2759,03/07/30 10:23:57 PM,1679.2,1685.4,71.89,,,,
2760,03/07/30 10:53:57 PM,1678.7,1684.8,71.89,,,,
2761,03/07/30 11:23:57 PM,1677.7,1684.2,71.89,,,,
2762,03/07/30 11:53:57 PM,1677.2,1683.6,71.89,,,,
2763,03/08/30 12:23:57 AM,1676.7,1682.3,71.89,,,,
2764,03/08/30 12:53:57 AM,1676.2,1682.3,71.91,,,,
2765,03/08/30 01:23:57 AM,1676.2,1681.7,71.91,,,,
2766,03/08/30 01:53:57 AM,1674.8,1680.5,71.91,,,,
2767,03/08/30 02:23:57 AM,1674.8,1680.5,71.92,,,,
2768,03/08/30 02:53:57 AM,1673.8,1679.2,71.92,,,,
2769,03/08/30 03:23:57 AM,1673.8,1678.6,71.92,,,,
2770,03/08/30 03:53:57 AM,1673.3,1678.6,71.96,,,,
2771,03/08/30 04:23:57 AM,1672.8,1678.0,71.92,,,,
2772,03/08/30 04:53:57 AM,1672.3,1678.0,71.96,,,,
2773,03/08/30 05:23:57 AM,1671.3,1677.4,71.96,,,,
2774,03/08/30 05:53:57 AM,1671.3,1676.8,71.96,,,,
2775,03/08/30 06:23:57 AM,1670.3,1676.8,71.96,,,,
2776,03/08/30 06:53:57 AM,1669.9,1674.9,71.96,,,,
2777,03/08/30 07:23:57 AM,1668.9,1674.3,71.98,,,,
2778,03/08/30 07:53:57 AM,1668.9,1673.7,71.98,,,,
2779,03/08/30 08:23:57 AM,1667.9,1673.0,71.98,,,,
2780,03/08/30 08:53:57 AM,1667.4,1672.4,71.98,,,,
2781,03/08/30 09:23:57 AM,1666.9,1671.8,71.98,,,,
2782,03/08/30 09:53:57 AM,1666.4,1671.2,71.98,,,,
2783,03/08/30 10:23:57 AM,1665.0,1669.9,71.98,,,,
2784,03/08/30 10:53:57 AM,1664.5,1668.7,71.98,,,,
2785,03/08/30 11:23:57 AM,1663.5,1668.1,71.98,,,,
2786,03/08/30 11:53:57 AM,1662.5,1667.5,71.98,,,,
2787,03/08/30 12:23:57 PM,1662.0,1666.9,71.96,,,,
2788,03/08/30 12:53:57 PM,1661.5,1666.2,71.98,,,,
2789,03/08/30 01:23:57 PM,1660.5,1665.0,71.96,,,,
2790,03/08/30 01:53:57 PM,1660.1,1663.8,71.96,,,,
2791,03/08/30 02:23:57 PM,1659.1,1663.8,71.96,,,,
2792,03/08/30 02:53:57 PM,1658.1,1662.5,71.96,,,,
2793,03/08/30 03:23:57 PM,1657.6,1660.7,71.96,,,,
2794,03/08/30 03:53:57 PM,1657.1,1660.7,71.92,,,,
2795,03/08/30 04:23:57 PM,1656.1,1660.0,71.92,,,,
2796,03/08/30 04:53:57 PM,1655.6,1659.4,71.92,,,,
2797,03/08/30 05:23:57 PM,1655.6,1658.8,71.92,,,,
2798,03/08/30 05:53:57 PM,1654.7,1657.6,71.91,,,,
2799,03/08/30 06:23:57 PM,1654.2,1657.6,71.91,,,,
2800,03/08/30 06:53:57 PM,1653.7,1656.3,71.91,,,,
2801,03/08/30 07:23:57 PM,1652.7,1655.1,71.91,,,,
2802,03/08/30 07:53:57 PM,1652.2,1654.5,71.91,,,,
2803,03/08/30 08:23:57 PM,1651.2,1653.2,71.91,,,,
2804,03/08/30 08:53:57 PM,1650.7,1652.0,71.89,,,,
2805,03/08/30 09:23:57 PM,1649.8,1651.4,71.91,,,,
2806,03/08/30 09:53:57 PM,1649.3,1650.2,71.91,,,,
2807,03/08/30 10:23:57 PM,1648.8,1650.2,71.91,,,,
2808,03/08/30 10:53:57 PM,1647.8,1648.9,71.91,,,,
2809,03/08/30 11:23:57 PM,1646.8,1647.7,71.91,,,,
2810,03/08/30 11:53:57 PM,1646.3,1647.7,71.91,,,,
2811,03/09/30 12:23:57 AM,1645.4,1647.1,71.91,,,,
2812,03/09/30 12:53:57 AM,1645.4,1646.4,71.91,,,,
2813,03/09/30 01:23:57 AM,1644.4,1645.2,71.91,,,,
2814,03/09/30 01:53:57 AM,1642.9,1644.6,71.91,,,,
2815,03/09/30 02:23:57 AM,1641.9,1643.4,71.92,,,,
2816,03/09/30 02:53:57 AM,1641.9,1642.1,71.92,,,,
2817,03/09/30 03:23:57 AM,1640.5,1641.5,71.92,,,,
2818,03/09/30 03:53:57 AM,1640.5,1641.5,71.92,,,,
2819,03/09/30 04:23:57 AM,1640.0,1640.3,71.96,,,,
2820,03/09/30 04:53:57 AM,1639.0,1639.6,71.92,,,,
2821,03/09/30 05:23:57 AM,1638.0,1638.4,71.92,,,,
2822,03/09/30 05:53:57 AM,1637.5,1637.8,71.96,,,,
2823,03/09/30 06:23:57 AM,1637.0,1637.2,71.92,,,,
2824,03/09/30 06:53:57 AM,1636.1,1636.6,71.98,,,,
2825,03/09/30 07:23:57 AM,1635.6,1635.3,71.96,,,,
2826,03/09/30 07:53:57 AM,1634.6,1634.1,71.98,,,,
2827,03/09/30 08:23:57 AM,1634.1,1633.5,71.98,,,,
2828,03/09/30 08:53:57 AM,1633.1,1632.8,71.98,,,,
2829,03/09/30 09:23:57 AM,1632.1,1631.6,71.98,,,,
2830,03/09/30 09:53:57 AM,1631.7,1631.0,71.96,,,,
2831,03/09/30 10:23:57 AM,1630.7,1629.8,71.98,,,,
2832,03/09/30 10:53:57 AM,1629.7,1629.1,71.96,,,,
2833,03/09/30 11:23:57 AM,1628.7,1627.9,71.96,,,,
2834,03/09/30 11:53:57 AM,1627.7,1626.1,71.96,,,,
2835,03/09/30 12:23:57 PM,1627.2,1625.4,71.96,,,,
2836,03/09/30 12:53:57 PM,1625.8,1624.2,71.96,,,,
2837,03/09/30 01:23:57 PM,1624.8,1623.0,71.96,,,,
2838,03/09/30 01:53:57 PM,1623.8,1621.7,71.96,,,,
2839,03/09/30 02:23:57 PM,1622.8,1620.5,71.92,,,,
2840,03/09/30 02:53:57 PM,1621.4,1619.3,71.96,,,,
2841,03/09/30 03:23:57 PM,1621.4,1618.7,71.96,,,,
2842,03/09/30 03:53:57 PM,1620.4,1617.4,71.92,,,,
2843,03/09/30 04:23:57 PM,1619.4,1616.2,71.92,,,,
2844,03/09/30 04:53:57 PM,1618.4,1615.6,71.92,,,,
2845,03/09/30 05:23:57 PM,1617.5,1614.3,71.92,,,,
2846,03/09/30 05:53:57 PM,1616.0,1613.1,71.92,,,,
2847,03/09/30 06:23:57 PM,1616.0,1611.9,71.92,,,,
2848,03/09/30 06:53:57 PM,1614.5,1610.6,71.92,,,,
2849,03/09/30 07:23:57 PM,1614.0,1609.4,71.91,,,,
2850,03/09/30 07:53:57 PM,1612.6,1608.8,71.91,,,,
2851,03/09/30 08:23:57 PM,1611.1,1607.5,71.92,,,,
2852,03/09/30 08:53:57 PM,1610.6,1606.3,71.92,,,,
2853,03/09/30 09:23:57 PM,1610.1,1605.1,71.92,,,,
2854,03/09/30 09:53:57 PM,1608.7,1603.2,71.92,,,,
2855,03/09/30 10:23:57 PM,1608.2,1602.6,71.91,,,,
2856,03/09/30 10:53:57 PM,1607.2,1601.4,71.92,,,,
2857,03/09/30 11:23:57 PM,1606.2,1601.4,71.92,,,,
2858,03/09/30 11:53:57 PM,1605.7,1600.2,71.92,,,,
2859,03/10/30 12:23:57 AM,1604.8,1599.5,71.92,,,,
2860,03/10/30 12:53:57 AM,1604.3,1598.3,71.92,,,,
2861,03/10/30 01:23:57 AM,1602.8,1596.5,71.96,,,,
2862,03/10/30 01:53:57 AM,1602.3,1596.5,71.96,,,,
2863,03/10/30 02:23:57 AM,1601.3,1595.2,71.96,,,,
2864,03/10/30 02:53:57 AM,1601.3,1595.2,71.96,,,,
2865,03/10/30 03:23:57 AM,1600.4,1594.0,71.98,,,,
2866,03/10/30 03:53:57 AM,1599.9,1592.8,71.98,,,,
2867,03/10/30 04:23:57 AM,1599.4,1592.1,71.98,,,,
2868,03/10/30 04:53:57 AM,1598.4,1592.1,72.00,,,,
2869,03/10/30 05:23:57 AM,1598.4,1590.9,72.00,,,,
2870,03/10/30 05:53:57 AM,1597.9,1590.9,72.01,,,,
2871,03/10/30 06:23:57 AM,1597.9,1589.7,72.01,,,,
2872,03/10/30 06:53:57 AM,1596.9,1589.7,72.01,,,,
2873,03/10/30 07:23:57 AM,1596.9,1589.7,72.01,,,,
2874,03/10/30 07:53:57 AM,1596.0,1589.1,72.01,,,,
2875,03/10/30 08:23:57 AM,1596.5,1588.5,72.03,,,,
2876,03/10/30 08:53:57 AM,1595.5,1587.8,72.03,,,,
2877,03/10/30 09:23:57 AM,1594.5,1587.8,72.03,,,,
2878,03/10/30 09:53:57 AM,1594.5,1586.6,72.03,,,,
2879,03/10/30 10:23:57 AM,1593.5,1586.0,72.03,,,,
2880,03/10/30 10:53:57 AM,1593.5,1586.0,72.07,,,,
2881,03/10/30 11:23:57 AM,1593.0,1585.4,72.07,,,,
2882,03/10/30 11:53:57 AM,1592.1,1584.1,72.03,,,,
2883,03/10/30 12:23:57 PM,1591.6,1584.1,72.03,,,,
2884,03/10/30 12:53:57 PM,1591.1,1583.5,72.03,,,,
2885,03/10/30 01:23:57 PM,1591.1,1582.9,72.03,,,,
2886,03/10/30 01:53:57 PM,1590.1,1582.3,72.03,,,,
2887,03/10/30 02:23:57 PM,1590.1,1581.7,72.01,,,,
2888,03/10/30 02:53:57 PM,1589.6,1581.7,72.03,,,,
2889,03/10/30 03:23:57 PM,1588.7,1581.1,72.03,,,,
2890,03/10/30 03:53:57 PM,1588.7,1579.8,72.01,,,,
2891,03/10/30 04:23:57 PM,1588.7,1581.1,72.07,,,,
2892,03/10/30 04:53:57 PM,1590.6,1582.3,72.03,,,,
2893,03/10/30 05:23:57 PM,1597.4,1590.3,72.03,,,,
2894,03/10/30 05:53:57 PM,1620.9,1618.0,72.03,,,,
2895,03/10/30 06:23:57 PM,1625.8,1624.2,72.03,,,,
2896,03/10/30 06:53:57 PM,1621.9,1619.3,72.03,,,,
2897,03/10/30 07:23:57 PM,1621.9,1619.3,72.03,,,,
2898,03/10/30 07:53:57 PM,1621.4,1619.3,72.03,,,,
2899,03/10/30 08:23:57 PM,1621.4,1618.7,72.01,,,,
2900,03/10/30 08:53:57 PM,1619.4,1616.8,72.01,,,,
2901,03/10/30 09:23:57 PM,1618.4,1615.6,72.01,,,,
2902,03/10/30 09:53:57 PM,1618.4,1614.3,72.00,,,,
2903,03/10/30 10:23:57 PM,1618.9,1615.6,72.00,,,,
2904,03/10/30 10:53:57 PM,1621.4,1618.7,71.98,,,,
2905,03/10/30 11:23:57 PM,1624.3,1622.4,71.98,,,,
2906,03/10/30 11:53:57 PM,1626.3,1625.4,71.96,,,,
2907,03/11/30 12:23:57 AM,1628.2,1626.7,71.96,,,,
2908,03/11/30 12:53:57 AM,1628.7,1627.9,71.92,,,,
2909,03/11/30 01:23:57 AM,1629.2,1628.5,71.92,,,,
2910,03/11/30 01:53:57 AM,1629.2,1627.9,71.91,,,,
2911,03/11/30 02:23:57 AM,1628.7,1627.9,71.89,,,,
2912,03/11/30 02:53:57 AM,1628.7,1627.9,71.89,,,,
2913,03/11/30 03:23:57 AM,1628.7,1627.9,71.87,,,,
2914,03/11/30 03:53:57 AM,1628.2,1627.3,71.85,,,,
2915,03/11/30 04:23:57 AM,1628.2,1626.7,71.83,,,,
2916,03/11/30 04:53:57 AM,1627.2,1626.1,71.83,,,,
2917,03/11/30 05:23:57 AM,1626.8,1625.4,71.80,,,,
2918,03/11/30 05:53:57 AM,1626.3,1624.2,71.78,,,,
2919,03/11/30 06:23:57 AM,1625.8,1623.6,71.76,,,,
2920,03/11/30 06:53:57 AM,1624.8,1622.4,71.76,,,,
2921,03/11/30 07:23:57 AM,1623.8,1621.7,71.74,,,,
2922,03/11/30 07:53:57 AM,1623.3,1621.7,71.73,,,,
2923,03/11/30 08:23:57 AM,1622.4,1620.5,71.69,,,,
2924,03/11/30 08:53:57 AM,1622.4,1619.3,71.67,,,,
2925,03/11/30 09:23:57 AM,1621.4,1618.7,71.65,,,,
2926,03/11/30 09:53:57 AM,1619.9,1617.4,71.64,,,,
2927,03/11/30 10:23:57 AM,1619.4,1616.2,71.62,,,,
2928,03/11/30 10:53:57 AM,1618.4,1615.6,71.58,,,,
2929,03/11/30 11:23:57 AM,1617.5,1614.3,71.56,,,,
2930,03/11/30 11:53:57 AM,1616.5,1612.5,71.56,,,,
2931,03/11/30 12:23:57 PM,1615.0,1611.9,71.53,,,,
2932,03/11/30 12:53:57 PM,1614.0,1610.0,71.53,,,,
2933,03/11/30 01:23:57 PM,1612.6,1608.8,71.51,,,,
2934,03/11/30 01:53:57 PM,1611.6,1607.5,71.49,,,,
2935,03/11/30 02:23:57 PM,1610.6,1606.9,71.44,,,,
2936,03/11/30 02:53:57 PM,1610.1,1605.1,71.44,,,,
2937,03/11/30 03:23:57 PM,1608.7,1603.9,71.40,,,,
2938,03/11/30 03:53:57 PM,1608.2,1603.2,71.40,,,,
2939,03/11/30 04:23:57 PM,1606.7,1601.4,71.38,,,,
2940,03/11/30 04:53:57 PM,1605.7,1599.5,71.35,,,,
2941,03/11/30 05:23:57 PM,1603.8,1598.3,71.33,,,,
2942,03/11/30 05:53:57 PM,1603.3,1597.1,71.31,,,,
2943,03/11/30 06:23:57 PM,1601.8,1595.2,71.29,,,,
2944,03/11/30 06:53:57 PM,1600.4,1594.6,71.28,,,,
2945,03/11/30 07:23:57 PM,1599.9,1592.8,71.22,,,,
2946,03/11/30 07:53:57 PM,1598.9,1592.1,71.20,,,,
2947,03/11/30 08:23:57 PM,1597.4,1590.9,71.20,,,,
2948,03/11/30 08:53:57 PM,1597.4,1589.7,71.17,,,,
2949,03/11/30 09:23:57 PM,1596.0,1589.1,71.17,,,,
2950,03/11/30 09:53:57 PM,1595.0,1587.2,71.15,,,,
2951,03/11/30 10:23:57 PM,1594.0,1586.6,71.11,,,,
2952,03/11/30 10:53:57 PM,1593.0,1584.8,71.10,,,,
2953,03/11/30 11:23:57 PM,1592.1,1583.5,71.08,,,,
2954,03/11/30 11:53:57 PM,1591.1,1582.3,71.08,,,,
2955,03/12/30 12:23:57 AM,1590.1,1581.7,71.06,,,,
2956,03/12/30 12:53:57 AM,1589.1,1581.1,71.01,,,,
2957,03/12/30 01:23:57 AM,1588.7,1579.8,71.01,,,,
2958,03/12/30 01:53:57 AM,1587.7,1578.6,70.99,,,,
2959,03/12/30 02:23:57 AM,1586.7,1578.0,70.97,,,,
2960,03/12/30 02:53:57 AM,1586.2,1576.8,70.97,,,,
2961,03/12/30 03:23:57 AM,1585.2,1575.5,70.93,,,,
2962,03/12/30 03:53:57 AM,1584.7,1575.5,70.93,,,,
2963,03/12/30 04:23:57 AM,1583.8,1573.7,70.92,,,,
2964,03/12/30 04:53:57 AM,1583.3,1573.1,70.88,,,,
2965,03/12/30 05:23:57 AM,1582.3,1571.8,70.86,,,,
2966,03/12/30 05:53:57 AM,1580.8,1570.6,70.84,,,,
2967,03/12/30 06:23:57 AM,1579.9,1570.0,70.84,,,,
2968,03/12/30 06:53:57 AM,1578.9,1568.8,70.83,,,,
2969,03/12/30 07:23:57 AM,1577.4,1567.5,70.81,,,,
2970,03/12/30 07:53:57 AM,1576.9,1566.9,70.77,,,,
2971,03/12/30 08:23:57 AM,1576.5,1565.7,70.75,,,,
2972,03/12/30 08:53:57 AM,1575.0,1564.5,70.75,,,,
2973,03/12/30 09:23:57 AM,1574.0,1563.2,70.74,,,,
2974,03/12/30 09:53:57 AM,1573.5,1562.0,70.72,,,,
2975,03/12/30 10:23:57 AM,1572.1,1561.4,70.70,,,,
2976,03/12/30 10:53:57 AM,1571.6,1559.5,70.70,,,,
2977,03/12/30 11:23:57 AM,1569.6,1558.3,70.65,,,,
2978,03/12/30 11:53:57 AM,1567.7,1555.3,70.65,,,,
2979,03/12/30 12:23:57 PM,1567.2,1554.6,70.61,,,,
2980,03/12/30 12:53:57 PM,1565.7,1553.4,70.61,,,,
2981,03/12/30 01:23:57 PM,1564.8,1552.2,70.57,,,,
2982,03/12/30 01:53:57 PM,1564.3,1551.6,70.57,,,,
2983,03/12/30 02:23:57 PM,1563.3,1549.7,70.52,,,,
2984,03/12/30 02:53:57 PM,1562.8,1549.7,70.52,,,,
2985,03/12/30 03:23:57 PM,1561.8,1548.5,70.50,,,,
2986,03/12/30 03:53:57 PM,1561.4,1547.9,70.48,,,,
2987,03/12/30 04:23:57 PM,1560.9,1547.3,70.47,,,,
2988,03/12/30 04:53:57 PM,1560.4,1546.7,70.43,,,,
2989,03/12/30 05:23:57 PM,1559.9,1546.0,70.41,,,,
2990,03/12/30 05:53:57 PM,1559.4,1546.0,70.39,,,,
2991,03/12/30 06:23:57 PM,1558.9,1545.4,70.38,,,,
2992,03/12/30 06:53:57 PM,1558.4,1544.8,70.38,,,,
2993,03/12/30 07:23:57 PM,1557.0,1543.6,70.36,,,,
2994,03/12/30 07:53:57 PM,1556.5,1543.0,70.32,,,,
2995,03/12/30 08:23:57 PM,1555.5,1541.7,70.30,,,,
2996,03/12/30 08:53:57 PM,1554.0,1539.9,70.29,,,,
2997,03/12/30 09:23:57 PM,1553.1,1538.7,70.27,,,,
2998,03/12/30 09:53:57 PM,1552.6,1537.5,70.25,,,,
2999,03/12/30 10:23:57 PM,1551.6,1536.2,70.25,,,,
3000,03/12/30 10:53:57 PM,1550.6,1535.0,70.23,,,,
3001,03/12/30 11:23:57 PM,1549.2,1534.4,70.20,,,,
3002,03/12/30 11:53:57 PM,1548.7,1532.6,70.20,,,,
3003,03/13/30 12:23:57 AM,1547.7,1532.6,70.18,,,,
3004,03/13/30 12:53:57 AM,1546.7,1530.7,70.18,,,,
3005,03/13/30 01:23:57 AM,1546.3,1530.1,70.16,,,,
3006,03/13/30 01:53:57 AM,1544.8,1528.9,70.14,,,,
3007,03/13/30 02:23:57 AM,1543.8,1527.7,70.12,,,,
3008,03/13/30 02:53:57 AM,1543.3,1527.7,70.12,,,,
3009,03/13/30 03:23:57 AM,1542.9,1526.4,70.09,,,,
3010,03/13/30 03:53:57 AM,1541.9,1525.8,70.09,,,,
3011,03/13/30 04:23:57 AM,1540.9,1524.6,70.07,,,,
3012,03/13/30 04:53:57 AM,1540.4,1524.0,70.05,,,,
3013,03/13/30 05:23:57 AM,1540.4,1522.8,70.05,,,,
3014,03/13/30 05:53:57 AM,1539.4,1522.8,70.03,,,,
3015,03/13/30 06:23:57 AM,1539.4,1522.1,70.02,,,,
3016,03/13/30 06:53:57 AM,1538.5,1521.5,70.02,,,,
3017,03/13/30 07:23:57 AM,1538.0,1520.3,70.02,,,,
3018,03/13/30 07:53:57 AM,1537.0,1519.7,69.96,,,,
3019,03/13/30 08:23:57 AM,1535.6,1518.5,69.96,,,,
3020,03/13/30 08:53:57 AM,1535.1,1517.2,69.94,,,,
3021,03/13/30 09:23:57 AM,1534.1,1516.6,69.94,,,,
3022,03/13/30 09:53:57 AM,1533.1,1515.4,69.93,,,,
3023,03/13/30 10:23:57 AM,1533.1,1514.8,69.91,,,,
3024,03/13/30 10:53:57 AM,1532.6,1514.2,69.89,,,,
3025,03/13/30 11:23:57 AM,1532.2,1513.6,69.89,,,,
3026,03/13/30 11:53:57 AM,1531.7,1513.0,69.85,,,,
3027,03/13/30 12:23:57 PM,1531.2,1511.7,69.85,,,,
3028,03/13/30 12:53:57 PM,1531.2,1512.3,69.84,,,,
3029,03/13/30 01:23:57 PM,1691.9,1699.7,69.71,,,,
3030,03/13/30 01:53:57 PM,1842.9,1876.5,69.69,,,,
3031,03/13/30 02:23:57 PM,1901.6,1944.6,69.69,,,,
3032,03/13/30 02:53:57 PM,1927.4,1975.2,69.73,,,,
3033,03/13/30 03:23:57 PM,1939.4,1989.6,69.71,,,,
3034,03/13/30 03:53:57 PM,1941.9,1993.4,69.73,,,,
3035,03/13/30 04:23:57 PM,1942.9,1994.0,69.71,,,,
3036,03/13/30 04:53:57 PM,1943.4,1994.0,69.69,,,,
3037,03/13/30 05:23:57 PM,1941.9,1992.7,69.69,,,,
3038,03/13/30 05:53:57 PM,1940.9,1991.5,69.67,,,,
3039,03/13/30 06:23:57 PM,1939.4,1989.0,69.67,,,,
3040,03/13/30 06:53:57 PM,1937.4,1986.5,69.62,,,,
3041,03/13/30 07:23:57 PM,1934.9,1984.6,69.66,,,,
3042,03/13/30 07:53:57 PM,1931.4,1980.9,69.60,,,,
3043,03/13/30 08:23:57 PM,1926.9,1974.0,69.58,,,,
3044,03/13/30 08:53:57 PM,1922.0,1969.6,69.57,,,,
3045,03/13/30 09:23:57 PM,1920.0,1967.1,69.57,,,,
3046,03/13/30 09:53:57 PM,1919.5,1965.8,69.55,,,,
3047,03/13/30 10:23:57 PM,2009.4,2070.3,69.49,,,,
3048,03/13/30 10:53:57 PM,2121.5,2200.4,69.46,,,,
3049,03/13/30 11:23:57 PM,2206.5,2297.8,69.46,,,,
